Bits,InputPower,OutputPower,DelayBit,OutputPowerWithoutDelay,,
63.140625,0.000999,6.99E-09,,5.53E-06,,
63.15625,0.000999001,4.96E-09,,6.50E-06,,
63.171875,0.000999001,7.35E-09,,6.74E-06,,
63.1875,0.000999001,5.86E-09,,6.62E-06,,
63.203125,0.000999001,6.73E-09,,6.47E-06,,
63.21875,0.000999001,1.62E-08,,6.15E-06,,
63.234375,0.000999001,2.25E-08,,5.97E-06,,
63.25,0.000999001,2.14E-08,,6.06E-06,,
63.265625,0.000999001,1.14E-08,,6.05E-06,,
63.28125,0.000999001,3.44E-09,,6.16E-06,,
63.296875,0.000999001,4.19E-09,,6.71E-06,,
63.3125,0.000999001,1.02E-08,,7.37E-06,,
63.328125,0.000999001,1.68E-08,,7.66E-06,,
63.34375,0.000999001,2.08E-08,,7.35E-06,,
63.359375,0.000999001,1.13E-08,,6.83E-06,,
63.375,0.000999001,7.07E-09,,6.67E-06,,
63.390625,0.000999001,2.08E-09,,6.74E-06,,
63.40625,0.000999001,8.95E-09,,6.89E-06,,
63.421875,0.000999001,3.09E-08,,7.14E-06,,
63.4375,0.000999001,4.15E-08,,7.48E-06,,
63.453125,0.000999001,2.00E-08,,8.13E-06,,
63.46875,0.000999001,3.94E-09,,9.03E-06,,
63.484375,0.000999001,5.27E-10,,9.61E-06,,
63.5,0.000999001,6.20E-09,,9.94E-06,,
63.515625,0.000999001,1.79E-08,,1.09E-05,,
63.53125,0.000999001,3.60E-08,,1.22E-05,,
63.546875,0.000999001,4.07E-08,,1.31E-05,,
63.5625,0.000999001,3.77E-08,,1.41E-05,,
63.578125,0.000999001,1.33E-08,,1.48E-05,,
63.59375,0.000999001,3.59E-10,,1.46E-05,,
63.609375,0.000999001,7.43E-09,,1.38E-05,,
63.625,0.000999001,1.88E-08,,1.29E-05,,
63.640625,0.000999001,1.97E-08,,1.21E-05,,
63.65625,0.000999001,1.14E-08,,1.18E-05,,
63.671875,0.000999001,1.88E-08,,1.22E-05,,
63.6875,0.000999001,2.60E-08,,1.26E-05,,
63.703125,0.000999001,2.16E-08,,1.23E-05,,
63.71875,0.000999001,1.06E-08,,1.20E-05,,
63.734375,0.000999001,5.48E-10,,1.25E-05,,
63.75,0.000999001,4.12E-09,,1.35E-05,,
63.765625,0.000999001,1.30E-08,,1.45E-05,,
63.78125,0.000999001,2.33E-08,,1.50E-05,,
63.796875,0.000999001,3.67E-08,,1.50E-05,,
63.8125,0.000999001,4.54E-08,,1.50E-05,,
63.828125,0.000999001,3.41E-08,,1.52E-05,,
63.84375,0.000999001,1.11E-08,,1.53E-05,,
63.859375,0.000999001,2.09E-10,,1.54E-05,,
63.875,0.000999001,4.18E-09,,1.62E-05,,
63.890625,0.000999001,1.26E-08,,1.71E-05,,
63.90625,0.000999001,2.61E-08,,1.74E-05,,
63.921875,0.000999001,3.83E-08,,1.76E-05,,
63.9375,0.000999001,3.64E-08,,1.71E-05,,
63.953125,0.000999001,1.57E-08,,1.56E-05,,
63.96875,0.000999001,3.65E-09,,1.39E-05,,
63.984375,0.000999001,8.68E-09,,1.24E-05,,
64,0.000999001,1.02E-08,,1.23E-05,,
64.015625,0.000999001,5.24E-09,,1.38E-05,,
64.03125,0.000999001,4.18E-09,,1.54E-05,,
64.046875,0.000999001,9.85E-09,,1.60E-05,,
64.0625,0.000999001,2.03E-08,,1.57E-05,,
64.078125,0.000999001,2.37E-08,,1.55E-05,,
64.09375,0.000999001,2.27E-08,,1.59E-05,,
64.109375,0.000999001,3.25E-08,,1.64E-05,,
64.125,0.000999001,1.85E-08,,1.66E-05,,
64.140625,0.000999001,4.24E-09,,1.63E-05,,
64.15625,0.000999001,7.13E-10,,1.56E-05,,
64.171875,0.000999001,5.04E-09,,1.49E-05,,
64.1875,0.000999001,1.24E-08,,1.36E-05,,
64.203125,0.000999001,2.23E-08,,1.23E-05,,
64.21875,0.000999001,3.70E-08,,1.22E-05,,
64.234375,0.000999001,4.41E-08,,1.23E-05,,
64.25,0.000999001,3.75E-08,,1.20E-05,,
64.265625,0.000999001,2.46E-08,,1.15E-05,,
64.28125,0.000999001,6.08E-09,,1.08E-05,,
64.296875,0.000999001,2.58E-09,,1.02E-05,,
64.3125,0.000999001,1.35E-08,,1.01E-05,,
64.328125,0.000999001,3.27E-08,,1.05E-05,,
64.34375,0.000999001,4.30E-08,,1.09E-05,,
64.359375,0.000999001,3.72E-08,,1.04E-05,,
64.375,0.000999001,3.69E-08,,9.77E-06,,
64.390625,0.000999001,2.47E-08,,8.98E-06,,
64.40625,0.000999001,1.01E-08,,7.69E-06,,
64.421875,0.000999001,8.53E-10,,6.19E-06,,
64.4375,0.000999001,4.01E-09,,5.24E-06,,
64.453125,0.000999001,1.82E-08,,5.16E-06,,
64.46875,0.000999001,2.91E-08,,5.46E-06,,
64.484375,0.000999001,3.27E-08,,5.78E-06,,
64.5,0.000999001,2.63E-08,,6.35E-06,,
64.515625,0.000999001,1.28E-08,,6.80E-06,,
64.53125,0.000999001,1.05E-08,,6.63E-06,,
64.546875,0.000999001,1.04E-08,,6.26E-06,,
64.5625,0.000999001,7.36E-09,,5.91E-06,,
64.578125,0.000999001,2.57E-09,,5.72E-06,,
64.59375,0.000999001,5.26E-09,,5.72E-06,,
64.609375,0.000999001,1.77E-08,,5.59E-06,,
64.625,0.000999001,2.56E-08,,5.36E-06,,
64.640625,0.000999001,2.22E-08,,5.30E-06,,
64.65625,0.000999001,1.36E-08,,5.48E-06,,
64.671875,0.000999001,8.82E-09,,5.75E-06,,
64.6875,0.000999001,6.16E-09,,5.95E-06,,
64.703125,0.000999001,3.68E-09,,5.74E-06,,
64.71875,0.000999001,9.56E-09,,5.19E-06,,
64.734375,0.000999001,1.73E-08,,4.83E-06,,
64.75,0.000999001,2.69E-08,,4.42E-06,,
64.765625,0.000999001,2.55E-08,,3.76E-06,,
64.78125,0.000999001,1.10E-08,,3.38E-06,,
64.796875,0.000999001,1.52E-10,,3.20E-06,,
64.8125,0.000999001,7.16E-09,,3.16E-06,,
64.828125,0.000999001,1.91E-08,,3.32E-06,,
64.84375,0.000999001,2.96E-08,,3.06E-06,,
64.859375,0.000999001,3.49E-08,,2.21E-06,,
64.875,0.000999001,3.92E-08,,1.32E-06,,
64.890625,0.000999001,3.09E-08,,7.73E-07,,
64.90625,0.000999001,1.28E-08,,6.14E-07,,
64.921875,0.000999001,2.96E-09,,6.34E-07,,
64.9375,0.000999001,1.12E-08,,7.27E-07,,
64.953125,0.000999001,2.91E-08,,8.80E-07,,
64.96875,0.000999001,3.88E-08,,1.19E-06,,
64.984375,0.000999001,2.78E-08,,1.56E-06,,
65,0.000999001,1.74E-08,,1.60E-06,,
65.015625,0.000949268,1.35E-08,,1.36E-06,,
65.03125,0.000610066,1.65E-08,,1.33E-06,,
65.046875,0.000199721,1.75E-08,,1.62E-06,,
65.0625,3.75E-05,9.98E-09,,1.93E-06,,
65.078125,6.13E-06,1.67E-09,,2.11E-06,,
65.09375,1.74E-06,2.87E-09,,2.17E-06,,
65.109375,1.11E-06,1.34E-08,,2.06E-06,,
65.125,1.01E-06,2.40E-08,,1.89E-06,,
65.140625,1.00E-06,3.21E-08,,1.94E-06,,
65.15625,9.99E-07,4.43E-08,,2.17E-06,,
65.171875,9.99E-07,4.85E-08,,2.16E-06,,
65.1875,9.99E-07,3.28E-08,,2.02E-06,,
65.203125,9.99E-07,1.75E-08,,2.10E-06,,
65.21875,9.99E-07,2.95E-09,,2.09E-06,,
65.234375,9.99E-07,3.18E-09,,1.71E-06,,
65.25,9.99E-07,1.00E-08,,1.31E-06,,
65.265625,9.99E-07,2.24E-08,,1.17E-06,,
65.28125,9.99E-07,3.59E-08,,1.19E-06,,
65.296875,9.99E-07,4.40E-08,,1.38E-06,,
65.3125,9.99E-07,3.11E-08,,1.80E-06,,
65.328125,9.99E-07,8.46E-09,,2.43E-06,,
65.34375,9.99E-07,7.76E-09,,3.22E-06,,
65.359375,9.99E-07,1.46E-08,,3.66E-06,,
65.375,9.99E-07,1.32E-08,,3.35E-06,,
65.390625,9.99E-07,5.21E-09,,3.08E-06,,
65.40625,9.99E-07,3.11E-10,,3.24E-06,,
65.421875,9.99E-07,4.93E-09,,3.76E-06,,
65.4375,9.99E-07,1.06E-08,,4.37E-06,,
65.453125,9.99E-07,1.44E-08,,4.51E-06,,
65.46875,9.99E-07,3.66E-08,,4.37E-06,,
65.484375,9.99E-07,4.48E-08,,4.16E-06,,
65.5,9.99E-07,3.65E-08,,3.96E-06,,
65.515625,9.99E-07,2.40E-08,,3.86E-06,,
65.53125,9.99E-07,1.11E-08,,3.25E-06,,
65.546875,9.99E-07,3.22E-09,,2.50E-06,,
65.5625,9.99E-07,4.86E-11,,2.23E-06,,
65.578125,9.99E-07,2.55E-09,,2.06E-06,,
65.59375,9.99E-07,8.31E-09,,2.02E-06,,
65.609375,9.99E-07,1.60E-08,,2.32E-06,,
65.625,9.99E-07,4.22E-08,,2.59E-06,,
65.640625,9.99E-07,5.59E-08,,2.57E-06,,
65.65625,9.99E-07,4.75E-08,,2.27E-06,,
65.671875,9.99E-07,3.81E-08,,2.05E-06,,
65.6875,9.99E-07,1.65E-08,,2.06E-06,,
65.703125,9.99E-07,4.16E-09,,2.01E-06,,
65.71875,9.99E-07,4.83E-10,,1.84E-06,,
65.734375,9.99E-07,2.19E-10,,1.60E-06,,
65.75,9.99E-07,9.26E-09,,1.27E-06,,
65.765625,9.99E-07,3.14E-08,,9.12E-07,,
65.78125,9.99E-07,4.96E-08,,5.35E-07,,
65.796875,9.99E-07,5.69E-08,,3.62E-07,,
65.8125,9.99E-07,3.94E-08,,4.45E-07,,
65.828125,9.99E-07,1.81E-08,,6.27E-07,,
65.84375,9.99E-07,8.76E-09,,9.42E-07,,
65.859375,9.99E-07,3.00E-09,,1.53E-06,,
65.875,9.99E-07,2.72E-09,,2.27E-06,,
65.890625,9.99E-07,6.21E-09,,2.70E-06,,
65.90625,9.99E-07,4.06E-09,,2.92E-06,,
65.921875,9.99E-07,4.06E-09,,3.08E-06,,
65.9375,9.99E-07,1.73E-08,,3.01E-06,,
65.953125,9.99E-07,3.23E-08,,2.94E-06,,
65.96875,9.99E-07,3.84E-08,,3.02E-06,,
65.984375,9.99E-07,3.03E-08,,2.94E-06,,
66,9.99E-07,1.20E-08,,2.46E-06,,
66.015625,5.07E-05,3.93E-09,,1.81E-06,,
66.03125,0.000389934,2.10E-09,,1.30E-06,,
66.046875,0.000800279,4.45E-09,,1.08E-06,,
66.0625,0.000962522,1.24E-08,,1.13E-06,,
66.078125,0.000993874,2.38E-08,,1.33E-06,,
66.09375,0.000998258,3.06E-08,,1.59E-06,,
66.109375,0.000998893,3.23E-08,,1.97E-06,,
66.125,0.000998988,2.72E-08,,2.39E-06,,
66.140625,0.000999,1.05E-08,,2.87E-06,,
66.15625,0.000999001,5.03E-09,,3.39E-06,,
66.171875,0.000999001,1.95E-08,,3.79E-06,,
66.1875,0.000999001,3.31E-08,,3.99E-06,,
66.203125,0.000999001,4.42E-08,,4.23E-06,,
66.21875,0.000999001,4.50E-08,,4.85E-06,,
66.234375,0.000999001,4.65E-08,,6.00E-06,,
66.25,0.000999001,4.76E-08,,7.21E-06,,
66.265625,0.000999001,3.80E-08,,8.02E-06,,
66.28125,0.000999001,1.48E-08,,8.69E-06,,
66.296875,0.000999001,8.71E-09,,9.53E-06,,
66.3125,0.000999001,2.13E-08,,1.02E-05,,
66.328125,0.000999001,3.20E-08,,1.06E-05,,
66.34375,0.000999001,2.38E-08,,1.09E-05,,
66.359375,0.000999001,1.48E-08,,1.04E-05,,
66.375,0.000999001,1.92E-08,,9.69E-06,,
66.390625,0.000999001,2.68E-08,,9.78E-06,,
66.40625,0.000999001,3.04E-08,,1.06E-05,,
66.421875,0.000999001,4.14E-08,,1.14E-05,,
66.4375,0.000999001,3.80E-08,,1.18E-05,,
66.453125,0.000999001,1.57E-08,,1.19E-05,,
66.46875,0.000999001,1.77E-09,,1.17E-05,,
66.484375,0.000999001,3.82E-11,,1.11E-05,,
66.5,0.000999001,2.79E-09,,1.10E-05,,
66.515625,0.000999001,1.71E-08,,1.16E-05,,
66.53125,0.000999001,4.37E-08,,1.17E-05,,
66.546875,0.000999001,7.04E-08,,1.17E-05,,
66.5625,0.000999001,7.64E-08,,1.18E-05,,
66.578125,0.000999001,6.27E-08,,1.21E-05,,
66.59375,0.000999001,4.23E-08,,1.22E-05,,
66.609375,0.000999001,2.55E-08,,1.22E-05,,
66.625,0.000999001,1.36E-08,,1.21E-05,,
66.640625,0.000999001,4.64E-09,,1.15E-05,,
66.65625,0.000999001,8.08E-09,,1.07E-05,,
66.671875,0.000999001,2.10E-08,,1.05E-05,,
66.6875,0.000999001,1.63E-08,,1.03E-05,,
66.703125,0.000999001,1.09E-08,,9.52E-06,,
66.71875,0.000999001,8.19E-09,,9.04E-06,,
66.734375,0.000999001,1.10E-08,,9.84E-06,,
66.75,0.000999001,2.58E-08,,1.14E-05,,
66.765625,0.000999001,3.70E-08,,1.22E-05,,
66.78125,0.000999001,3.33E-08,,1.19E-05,,
66.796875,0.000999001,2.66E-08,,1.15E-05,,
66.8125,0.000999001,2.91E-08,,1.16E-05,,
66.828125,0.000999001,2.34E-08,,1.22E-05,,
66.84375,0.000999001,1.06E-08,,1.28E-05,,
66.859375,0.000999001,1.16E-09,,1.29E-05,,
66.875,0.000999001,1.53E-09,,1.29E-05,,
66.890625,0.000999001,3.70E-09,,1.33E-05,,
66.90625,0.000999001,1.79E-08,,1.39E-05,,
66.921875,0.000999001,2.35E-08,,1.43E-05,,
66.9375,0.000999001,2.89E-08,,1.47E-05,,
66.953125,0.000999001,4.23E-08,,1.48E-05,,
66.96875,0.000999001,5.84E-08,,1.43E-05,,
66.984375,0.000999001,7.06E-08,,1.40E-05,,
67,0.000999001,5.18E-08,,1.41E-05,,
67.015625,0.000999001,3.13E-08,,1.47E-05,,
67.03125,0.000999001,1.18E-08,,1.48E-05,,
67.046875,0.000999001,1.68E-09,,1.39E-05,,
67.0625,0.000999001,1.71E-10,,1.31E-05,,
67.078125,0.000999001,2.27E-09,,1.30E-05,,
67.09375,0.000999001,1.28E-08,,1.35E-05,,
67.109375,0.000999001,3.88E-08,,1.43E-05,,
67.125,0.000999001,5.78E-08,,1.52E-05,,
67.140625,0.000999001,6.19E-08,,1.54E-05,,
67.15625,0.000999001,6.06E-08,,1.47E-05,,
67.171875,0.000999001,3.86E-08,,1.34E-05,,
67.1875,0.000999001,1.83E-08,,1.22E-05,,
67.203125,0.000999001,9.66E-09,,1.11E-05,,
67.21875,0.000999001,2.21E-09,,9.93E-06,,
67.234375,0.000999001,6.28E-09,,8.62E-06,,
67.25,0.000999001,9.20E-09,,7.81E-06,,
67.265625,0.000999001,4.44E-09,,7.39E-06,,
67.28125,0.000999001,6.09E-10,,6.99E-06,,
67.296875,0.000999001,6.46E-09,,6.61E-06,,
67.3125,0.000999001,2.29E-08,,6.60E-06,,
67.328125,0.000999001,4.37E-08,,6.58E-06,,
67.34375,0.000999001,4.36E-08,,6.20E-06,,
67.359375,0.000999001,2.98E-08,,5.88E-06,,
67.375,0.000999001,1.20E-08,,5.66E-06,,
67.390625,0.000999001,6.74E-09,,5.50E-06,,
67.40625,0.000999001,1.54E-09,,5.48E-06,,
67.421875,0.000999001,3.60E-09,,5.40E-06,,
67.4375,0.000999001,9.46E-09,,5.08E-06,,
67.453125,0.000999001,2.04E-08,,4.70E-06,,
67.46875,0.000999001,4.30E-08,,4.60E-06,,
67.484375,0.000999001,6.42E-08,,4.61E-06,,
67.5,0.000999001,6.34E-08,,4.68E-06,,
67.515625,0.000999001,3.85E-08,,4.92E-06,,
67.53125,0.000999001,1.68E-08,,4.96E-06,,
67.546875,0.000999001,6.20E-09,,4.78E-06,,
67.5625,0.000999001,5.40E-09,,4.89E-06,,
67.578125,0.000999001,1.08E-08,,5.87E-06,,
67.59375,0.000999001,2.58E-08,,7.71E-06,,
67.609375,0.000999001,5.25E-08,,9.58E-06,,
67.625,0.000999001,8.91E-08,,1.10E-05,,
67.640625,0.000999001,1.18E-07,,1.19E-05,,
67.65625,0.000999001,1.05E-07,,1.31E-05,,
67.671875,0.000999001,5.81E-08,,1.43E-05,,
67.6875,0.000999001,2.18E-08,,1.53E-05,,
67.703125,0.000999001,8.69E-09,,1.62E-05,,
67.71875,0.000999001,8.67E-09,,1.58E-05,,
67.734375,0.000999001,9.05E-09,,1.50E-05,,
67.75,0.000999001,3.79E-09,,1.46E-05,,
67.765625,0.000999001,2.35E-09,,1.50E-05,,
67.78125,0.000999001,8.35E-09,,1.57E-05,,
67.796875,0.000999001,2.39E-08,,1.59E-05,,
67.8125,0.000999001,4.66E-08,,1.56E-05,,
67.828125,0.000999001,5.84E-08,,1.50E-05,,
67.84375,0.000999001,6.37E-08,,1.38E-05,,
67.859375,0.000999001,8.84E-08,,1.25E-05,,
67.875,0.000999001,1.08E-07,,1.18E-05,,
67.890625,0.000999001,1.09E-07,,1.18E-05,,
67.90625,0.000999001,9.12E-08,,1.20E-05,,
67.921875,0.000999001,6.57E-08,,1.23E-05,,
67.9375,0.000999001,3.20E-08,,1.25E-05,,
67.953125,0.000999001,1.47E-08,,1.29E-05,,
67.96875,0.000999001,1.10E-08,,1.39E-05,,
67.984375,0.000999001,1.70E-08,,1.50E-05,,
68,0.000999001,4.12E-08,,1.52E-05,,
68.015625,0.000999001,5.97E-08,,1.50E-05,,
68.03125,0.000999001,4.84E-08,,1.46E-05,,
68.046875,0.000999001,2.03E-08,,1.42E-05,,
68.0625,0.000999001,6.11E-09,,1.46E-05,,
68.078125,0.000999001,1.72E-08,,1.50E-05,,
68.09375,0.000999001,3.13E-08,,1.44E-05,,
68.109375,0.000999001,4.99E-08,,1.29E-05,,
68.125,0.000999001,4.45E-08,,1.19E-05,,
68.140625,0.000999001,3.38E-08,,1.23E-05,,
68.15625,0.000999001,3.15E-08,,1.31E-05,,
68.171875,0.000999001,5.06E-08,,1.35E-05,,
68.1875,0.000999001,4.48E-08,,1.32E-05,,
68.203125,0.000999001,1.87E-08,,1.23E-05,,
68.21875,0.000999001,7.05E-09,,1.20E-05,,
68.234375,0.000999001,4.48E-09,,1.19E-05,,
68.25,0.000999001,9.24E-09,,1.14E-05,,
68.265625,0.000999001,1.80E-08,,1.01E-05,,
68.28125,0.000999001,2.66E-08,,8.83E-06,,
68.296875,0.000999001,3.67E-08,,8.31E-06,,
68.3125,0.000999001,5.35E-08,,8.05E-06,,
68.328125,0.000999001,8.61E-08,,7.77E-06,,
68.34375,0.000999001,1.02E-07,,7.32E-06,,
68.359375,0.000999001,1.13E-07,,6.92E-06,,
68.375,0.000999001,8.73E-08,,6.99E-06,,
68.390625,0.000999001,5.87E-08,,7.25E-06,,
68.40625,0.000999001,3.39E-08,,7.59E-06,,
68.421875,0.000999001,1.85E-08,,8.06E-06,,
68.4375,0.000999001,1.76E-08,,8.36E-06,,
68.453125,0.000999001,1.32E-08,,8.80E-06,,
68.46875,0.000999001,1.29E-08,,9.52E-06,,
68.484375,0.000999001,1.84E-08,,9.91E-06,,
68.5,0.000999001,3.04E-08,,1.03E-05,,
68.515625,0.000999001,4.82E-08,,1.08E-05,,
68.53125,0.000999001,4.98E-08,,1.03E-05,,
68.546875,0.000999001,4.79E-08,,9.32E-06,,
68.5625,0.000999001,4.32E-08,,8.41E-06,,
68.578125,0.000999001,3.01E-08,,7.36E-06,,
68.59375,0.000999001,1.56E-08,,6.23E-06,,
68.609375,0.000999001,2.76E-08,,5.43E-06,,
68.625,0.000999001,3.97E-08,,5.21E-06,,
68.640625,0.000999001,4.46E-08,,5.02E-06,,
68.65625,0.000999001,4.08E-08,,4.74E-06,,
68.671875,0.000999001,2.32E-08,,4.79E-06,,
68.6875,0.000999001,6.66E-09,,4.89E-06,,
68.703125,0.000999001,1.41E-09,,4.63E-06,,
68.71875,0.000999001,3.41E-09,,4.01E-06,,
68.734375,0.000999001,9.34E-09,,3.20E-06,,
68.75,0.000999001,1.80E-08,,2.41E-06,,
68.765625,0.000999001,2.45E-08,,1.92E-06,,
68.78125,0.000999001,3.09E-08,,1.83E-06,,
68.796875,0.000999001,3.65E-08,,2.02E-06,,
68.8125,0.000999001,3.67E-08,,2.31E-06,,
68.828125,0.000999001,2.55E-08,,2.68E-06,,
68.84375,0.000999001,1.53E-08,,3.04E-06,,
68.859375,0.000999001,1.03E-08,,3.46E-06,,
68.875,0.000999001,1.89E-08,,3.95E-06,,
68.890625,0.000999001,3.75E-08,,4.48E-06,,
68.90625,0.000999001,5.19E-08,,5.00E-06,,
68.921875,0.000999001,6.95E-08,,4.97E-06,,
68.9375,0.000999001,9.44E-08,,4.18E-06,,
68.953125,0.000999001,1.19E-07,,3.05E-06,,
68.96875,0.000999001,1.56E-07,,2.14E-06,,
68.984375,0.000999001,1.62E-07,,1.54E-06,,
69,0.000999001,1.27E-07,,1.09E-06,,
69.015625,0.000949268,7.40E-08,,9.02E-07,,
69.03125,0.000610066,2.53E-08,,8.00E-07,,
69.046875,0.000199721,4.94E-09,,7.28E-07,,
69.0625,3.75E-05,5.05E-10,,9.51E-07,,
69.078125,6.13E-06,9.55E-11,,1.30E-06,,
69.09375,1.74E-06,2.68E-10,,1.50E-06,,
69.109375,1.11E-06,1.21E-09,,1.56E-06,,
69.125,1.01E-06,8.16E-09,,1.35E-06,,
69.140625,1.00E-06,3.00E-08,,1.16E-06,,
69.15625,9.99E-07,6.08E-08,,1.09E-06,,
69.171875,9.99E-07,8.12E-08,,1.16E-06,,
69.1875,9.99E-07,8.10E-08,,1.38E-06,,
69.203125,9.99E-07,9.73E-08,,1.80E-06,,
69.21875,9.99E-07,1.15E-07,,2.34E-06,,
69.234375,9.99E-07,1.44E-07,,2.65E-06,,
69.25,9.99E-07,1.42E-07,,2.71E-06,,
69.265625,9.99E-07,1.20E-07,,2.61E-06,,
69.28125,9.99E-07,9.76E-08,,2.57E-06,,
69.296875,9.99E-07,6.12E-08,,2.77E-06,,
69.3125,9.99E-07,4.28E-08,,2.91E-06,,
69.328125,9.99E-07,2.88E-08,,2.79E-06,,
69.34375,9.99E-07,2.68E-08,,2.71E-06,,
69.359375,9.99E-07,3.07E-08,,2.49E-06,,
69.375,9.99E-07,3.18E-08,,1.96E-06,,
69.390625,9.99E-07,2.99E-08,,1.52E-06,,
69.40625,9.99E-07,1.68E-08,,1.06E-06,,
69.421875,9.99E-07,5.85E-09,,5.31E-07,,
69.4375,9.99E-07,3.43E-09,,2.05E-07,,
69.453125,9.99E-07,1.42E-08,,1.26E-07,,
69.46875,9.99E-07,3.64E-08,,2.33E-07,,
69.484375,9.99E-07,4.71E-08,,3.34E-07,,
69.5,9.99E-07,4.50E-08,,2.38E-07,,
69.515625,9.99E-07,4.03E-08,,1.63E-07,,
69.53125,9.99E-07,7.27E-08,,1.25E-07,,
69.546875,9.99E-07,9.36E-08,,6.64E-08,,
69.5625,9.99E-07,7.97E-08,,5.11E-08,,
69.578125,9.99E-07,6.36E-08,,7.15E-08,,
69.59375,9.99E-07,7.11E-08,,4.80E-08,,
69.609375,9.99E-07,6.96E-08,,1.70E-08,,
69.625,9.99E-07,4.99E-08,,5.51E-08,,
69.640625,9.99E-07,3.66E-08,,1.46E-07,,
69.65625,9.99E-07,1.91E-08,,2.07E-07,,
69.671875,9.99E-07,2.01E-08,,2.43E-07,,
69.6875,9.99E-07,2.41E-08,,2.96E-07,,
69.703125,9.99E-07,2.38E-08,,4.26E-07,,
69.71875,9.99E-07,2.97E-08,,5.24E-07,,
69.734375,9.99E-07,3.25E-08,,4.43E-07,,
69.75,9.99E-07,3.80E-08,,3.78E-07,,
69.765625,9.99E-07,3.72E-08,,4.16E-07,,
69.78125,9.99E-07,2.30E-08,,5.63E-07,,
69.796875,9.99E-07,3.60E-08,,7.31E-07,,
69.8125,9.99E-07,6.30E-08,,7.82E-07,,
69.828125,9.99E-07,9.52E-08,,8.07E-07,,
69.84375,9.99E-07,1.19E-07,,8.11E-07,,
69.859375,9.99E-07,1.32E-07,,1.03E-06,,
69.875,9.99E-07,1.04E-07,,1.55E-06,,
69.890625,9.99E-07,6.96E-08,,2.01E-06,,
69.90625,9.99E-07,5.84E-08,,2.03E-06,,
69.921875,9.99E-07,3.07E-08,,1.59E-06,,
69.9375,9.99E-07,1.10E-08,,1.01E-06,,
69.953125,9.99E-07,1.26E-08,,4.99E-07,,
69.96875,9.99E-07,2.31E-08,,2.66E-07,,
69.984375,9.99E-07,2.61E-08,,2.13E-07,,
70,9.99E-07,2.01E-08,,1.58E-07,,
70.015625,9.99E-07,1.06E-08,,1.15E-07,,
70.03125,9.99E-07,5.20E-09,,1.44E-07,,
70.046875,9.99E-07,8.00E-09,,1.93E-07,,
70.0625,9.99E-07,1.66E-08,,1.54E-07,,
70.078125,9.99E-07,2.28E-08,,8.60E-08,,
70.09375,9.99E-07,2.52E-08,,2.13E-08,,
70.109375,9.99E-07,2.59E-08,,1.20E-08,,
70.125,9.99E-07,1.95E-08,,4.16E-08,,
70.140625,9.99E-07,2.79E-08,,3.86E-08,,
70.15625,9.99E-07,3.24E-08,,1.62E-08,,
70.171875,9.99E-07,3.10E-08,,1.33E-08,,
70.1875,9.99E-07,3.31E-08,,2.65E-08,,
70.203125,9.99E-07,2.84E-08,,6.32E-08,,
70.21875,9.99E-07,3.30E-08,,1.15E-07,,
70.234375,9.99E-07,5.16E-08,,2.03E-07,,
70.25,9.99E-07,6.45E-08,,3.09E-07,,
70.265625,9.99E-07,7.07E-08,,3.93E-07,,
70.28125,9.99E-07,1.06E-07,,4.05E-07,,
70.296875,9.99E-07,1.44E-07,,2.47E-07,,
70.3125,9.99E-07,1.83E-07,,3.45E-08,,
70.328125,9.99E-07,2.31E-07,,3.88E-08,,
70.34375,9.99E-07,2.76E-07,,1.78E-07,,
70.359375,9.99E-07,2.89E-07,,3.67E-07,,
70.375,9.99E-07,2.36E-07,,5.44E-07,,
70.390625,9.99E-07,1.49E-07,,8.26E-07,,
70.40625,9.99E-07,7.99E-08,,1.26E-06,,
70.421875,9.99E-07,4.93E-08,,1.74E-06,,
70.4375,9.99E-07,4.63E-08,,2.20E-06,,
70.453125,9.99E-07,5.06E-08,,2.27E-06,,
70.46875,9.99E-07,5.54E-08,,1.99E-06,,
70.484375,9.99E-07,6.53E-08,,1.74E-06,,
70.5,9.99E-07,8.61E-08,,1.52E-06,,
70.515625,9.99E-07,8.91E-08,,1.42E-06,,
70.53125,9.99E-07,7.54E-08,,1.50E-06,,
70.546875,9.99E-07,6.13E-08,,1.74E-06,,
70.5625,9.99E-07,6.18E-08,,2.20E-06,,
70.578125,9.99E-07,9.33E-08,,2.88E-06,,
70.59375,9.99E-07,1.40E-07,,3.48E-06,,
70.609375,9.99E-07,1.78E-07,,3.65E-06,,
70.625,9.99E-07,2.02E-07,,3.70E-06,,
70.640625,9.99E-07,2.30E-07,,3.82E-06,,
70.65625,9.99E-07,2.38E-07,,4.18E-06,,
70.671875,9.99E-07,2.21E-07,,4.64E-06,,
70.6875,9.99E-07,2.21E-07,,4.71E-06,,
70.703125,9.99E-07,2.57E-07,,4.80E-06,,
70.71875,9.99E-07,2.49E-07,,4.67E-06,,
70.734375,9.99E-07,1.70E-07,,4.06E-06,,
70.75,9.99E-07,7.82E-08,,3.44E-06,,
70.765625,9.99E-07,2.95E-08,,3.14E-06,,
70.78125,9.99E-07,2.97E-08,,2.92E-06,,
70.796875,9.99E-07,3.58E-08,,2.73E-06,,
70.8125,9.99E-07,6.73E-08,,2.48E-06,,
70.828125,9.99E-07,8.32E-08,,2.03E-06,,
70.84375,9.99E-07,6.82E-08,,1.65E-06,,
70.859375,9.99E-07,5.34E-08,,1.72E-06,,
