InputPower,OutputPowerWithoutDelay,FiberLength,PreviousOutputPowerWithoutDelay
0.000999001,9.02E-06,90,8.13E-06
0.000999001,9.54E-06,90,9.02E-06
0.000999001,9.62E-06,90,9.54E-06
0.000999001,1.02E-05,90,9.62E-06
0.000999001,1.10E-05,90,1.02E-05
0.000999001,1.11E-05,90,1.10E-05
0.000999001,1.10E-05,90,1.11E-05
0.000999001,1.13E-05,90,1.10E-05
0.000999001,1.14E-05,90,1.13E-05
0.000999001,1.08E-05,90,1.14E-05
0.000999001,1.09E-05,90,1.08E-05
0.000999001,1.12E-05,90,1.09E-05
0.000999001,1.18E-05,90,1.12E-05
0.000999001,1.31E-05,90,1.18E-05
0.000999001,1.37E-05,90,1.31E-05
0.000999001,1.35E-05,90,1.37E-05
0.000999001,1.38E-05,90,1.35E-05
0.000999001,1.47E-05,90,1.38E-05
0.000999001,1.58E-05,90,1.47E-05
0.000999001,1.58E-05,90,1.58E-05
0.000999001,1.46E-05,90,1.58E-05
0.000999001,1.35E-05,90,1.46E-05
0.000999001,1.33E-05,90,1.35E-05
0.000999001,1.43E-05,90,1.33E-05
0.000999001,1.68E-05,90,1.43E-05
0.000999001,1.93E-05,90,1.68E-05
0.000999001,2.04E-05,90,1.93E-05
0.000999001,1.95E-05,90,2.04E-05
0.000999001,1.79E-05,90,1.95E-05
0.000999001,1.63E-05,90,1.79E-05
0.000999001,1.48E-05,90,1.63E-05
0.000999001,1.42E-05,90,1.48E-05
0.000999001,1.39E-05,90,1.42E-05
0.000999001,1.40E-05,90,1.39E-05
0.000999001,1.40E-05,90,1.40E-05
0.000999001,1.32E-05,90,1.40E-05
0.000999001,1.18E-05,90,1.32E-05
0.000999001,9.93E-06,90,1.18E-05
0.000999001,8.45E-06,90,9.93E-06
0.000999001,7.73E-06,90,8.45E-06
0.000999001,7.23E-06,90,7.73E-06
0.000999001,6.83E-06,90,7.23E-06
0.000999001,6.52E-06,90,6.83E-06
0.000999001,6.19E-06,90,6.52E-06
0.000999001,5.99E-06,90,6.19E-06
0.000999001,5.72E-06,90,5.99E-06
0.000999001,4.97E-06,90,5.72E-06
0.000999001,4.13E-06,90,4.97E-06
0.000999001,3.69E-06,90,4.13E-06
0.000999001,3.38E-06,90,3.69E-06
0.000999001,3.33E-06,90,3.38E-06
0.000999001,3.56E-06,90,3.33E-06
0.000949268,3.68E-06,90,3.56E-06
0.000610066,3.66E-06,90,3.68E-06
0.000199721,3.69E-06,90,3.66E-06
3.75E-05,4.16E-06,90,3.69E-06
6.13E-06,4.73E-06,90,4.16E-06
1.74E-06,5.33E-06,90,4.73E-06
1.11E-06,6.15E-06,90,5.33E-06
1.01E-06,6.99E-06,90,6.15E-06
1.00E-06,7.41E-06,90,6.99E-06
9.99E-07,7.17E-06,90,7.41E-06
9.99E-07,6.07E-06,90,7.17E-06
9.99E-07,4.79E-06,90,6.07E-06
9.99E-07,4.26E-06,90,4.79E-06
9.99E-07,4.03E-06,90,4.26E-06
9.99E-07,3.84E-06,90,4.03E-06
9.99E-07,3.50E-06,90,3.84E-06
9.99E-07,2.95E-06,90,3.50E-06
9.99E-07,2.57E-06,90,2.95E-06
9.99E-07,2.56E-06,90,2.57E-06
9.99E-07,2.83E-06,90,2.56E-06
9.99E-07,3.29E-06,90,2.83E-06
9.99E-07,3.67E-06,90,3.29E-06
9.99E-07,3.91E-06,90,3.67E-06
9.99E-07,4.48E-06,90,3.91E-06
9.99E-07,5.35E-06,90,4.48E-06
9.99E-07,5.59E-06,90,5.35E-06
9.99E-07,5.22E-06,90,5.59E-06
9.99E-07,5.12E-06,90,5.22E-06
9.99E-07,5.53E-06,90,5.12E-06
9.99E-07,5.72E-06,90,5.53E-06
9.99E-07,5.44E-06,90,5.72E-06
9.99E-07,5.61E-06,90,5.44E-06
9.99E-07,5.99E-06,90,5.61E-06
9.99E-07,5.90E-06,90,5.99E-06
9.99E-07,5.07E-06,90,5.90E-06
9.99E-07,3.95E-06,90,5.07E-06
9.99E-07,3.20E-06,90,3.95E-06
9.99E-07,2.63E-06,90,3.20E-06
9.99E-07,2.31E-06,90,2.63E-06
9.99E-07,2.03E-06,90,2.31E-06
9.99E-07,1.91E-06,90,2.03E-06
9.99E-07,1.94E-06,90,1.91E-06
9.99E-07,1.96E-06,90,1.94E-06
9.99E-07,1.96E-06,90,1.96E-06
9.99E-07,2.11E-06,90,1.96E-06
9.99E-07,2.24E-06,90,2.11E-06
9.99E-07,1.97E-06,90,2.24E-06
9.99E-07,1.54E-06,90,1.97E-06
9.99E-07,1.33E-06,90,1.54E-06
9.99E-07,1.71E-06,90,1.33E-06
9.99E-07,2.51E-06,90,1.71E-06
9.99E-07,3.39E-06,90,2.51E-06
9.99E-07,4.21E-06,90,3.39E-06
9.99E-07,4.35E-06,90,4.21E-06
9.99E-07,3.77E-06,90,4.35E-06
9.99E-07,3.00E-06,90,3.77E-06
9.99E-07,2.32E-06,90,3.00E-06
9.99E-07,1.76E-06,90,2.32E-06
9.99E-07,1.60E-06,90,1.76E-06
9.99E-07,1.70E-06,90,1.60E-06
9.99E-07,1.67E-06,90,1.70E-06
9.99E-07,1.34E-06,90,1.67E-06
9.99E-07,1.01E-06,90,1.34E-06
9.99E-07,1.13E-06,90,1.01E-06
5.07E-05,1.56E-06,90,1.13E-06
0.000389934,1.90E-06,90,1.56E-06
0.000800279,2.31E-06,90,1.90E-06
0.000962522,3.10E-06,90,2.31E-06
0.000993874,3.66E-06,90,3.10E-06
0.000998258,3.74E-06,90,3.66E-06
0.000998893,3.78E-06,90,3.74E-06
0.000998988,3.86E-06,90,3.78E-06
0.000999,4.30E-06,90,3.86E-06
0.000999001,5.04E-06,90,4.30E-06
0.000999001,5.61E-06,90,5.04E-06
0.000999001,6.15E-06,90,5.61E-06
0.000999001,6.96E-06,90,6.15E-06
0.000999001,8.32E-06,90,6.96E-06
0.000999001,1.06E-05,90,8.32E-06
0.000999001,1.25E-05,90,1.06E-05
0.000999001,1.33E-05,90,1.25E-05
0.000999001,1.36E-05,90,1.33E-05
0.000999001,1.37E-05,90,1.36E-05
0.000999001,1.50E-05,90,1.37E-05
0.000999001,1.71E-05,90,1.50E-05
0.000999001,1.87E-05,90,1.71E-05
0.000999001,1.99E-05,90,1.87E-05
0.000999001,2.03E-05,90,1.99E-05
0.000999001,1.90E-05,90,2.03E-05
0.000999001,1.64E-05,90,1.90E-05
0.000999001,1.44E-05,90,1.64E-05
0.000999001,1.32E-05,90,1.44E-05
0.000999001,1.27E-05,90,1.32E-05
0.000999001,1.24E-05,90,1.27E-05
0.000999001,1.19E-05,90,1.24E-05
0.000999001,1.17E-05,90,1.19E-05
0.000999001,1.15E-05,90,1.17E-05
0.000999001,1.09E-05,90,1.15E-05
0.000999001,9.97E-06,90,1.09E-05
0.000999001,9.08E-06,90,9.97E-06
0.000999001,8.93E-06,90,9.08E-06
0.000999001,9.02E-06,90,8.93E-06
0.000999001,8.90E-06,90,9.02E-06
0.000999001,9.65E-06,90,8.90E-06
0.000999001,1.15E-05,90,9.65E-06
0.000999001,1.36E-05,90,1.15E-05
0.000999001,1.51E-05,90,1.36E-05
0.000999001,1.57E-05,90,1.51E-05
0.000999001,1.65E-05,90,1.57E-05
0.000999001,1.71E-05,90,1.65E-05
0.000999001,1.76E-05,90,1.71E-05
0.000999001,1.84E-05,90,1.76E-05
0.000999001,1.96E-05,90,1.84E-05
0.000999001,2.06E-05,90,1.96E-05
0.000999001,2.11E-05,90,2.06E-05
0.000999001,2.24E-05,90,2.11E-05
0.000999001,2.43E-05,90,2.24E-05
0.000999001,2.67E-05,90,2.43E-05
0.000999001,2.94E-05,90,2.67E-05
0.000999001,3.00E-05,90,2.94E-05
0.000999001,2.87E-05,90,3.00E-05
0.000999001,2.82E-05,90,2.87E-05
0.000999001,2.84E-05,90,2.82E-05
0.000999001,2.82E-05,90,2.84E-05
0.000999001,2.86E-05,90,2.82E-05
0.000999001,2.96E-05,90,2.86E-05
0.000999001,3.05E-05,90,2.96E-05
0.000999001,3.03E-05,90,3.05E-05
0.000999001,2.77E-05,90,3.03E-05
0.000999001,2.45E-05,90,2.77E-05
0.000999001,2.17E-05,90,2.45E-05
0.000999001,2.05E-05,90,2.17E-05
0.000999001,2.16E-05,90,2.05E-05
0.000999001,2.28E-05,90,2.16E-05
0.000999001,2.38E-05,90,2.28E-05
0.000999001,2.48E-05,90,2.38E-05
0.000999001,2.54E-05,90,2.48E-05
0.000999001,2.48E-05,90,2.54E-05
0.000999001,2.40E-05,90,2.48E-05
0.000999001,2.44E-05,90,2.40E-05
0.000999001,2.49E-05,90,2.44E-05
0.000999001,2.34E-05,90,2.49E-05
0.000999001,2.05E-05,90,2.34E-05
0.000999001,1.85E-05,90,2.05E-05
0.000999001,1.77E-05,90,1.85E-05
0.000999001,1.66E-05,90,1.77E-05
0.000999001,1.55E-05,90,1.66E-05
0.000999001,1.47E-05,90,1.55E-05
0.000999001,1.36E-05,90,1.47E-05
0.000999001,1.29E-05,90,1.36E-05
0.000999001,1.23E-05,90,1.29E-05
0.000999001,1.19E-05,90,1.23E-05
0.000999001,1.19E-05,90,1.19E-05
0.000999001,1.25E-05,90,1.19E-05
0.000999001,1.29E-05,90,1.25E-05
0.000999001,1.24E-05,90,1.29E-05
0.000999001,1.21E-05,90,1.24E-05
0.000999001,1.24E-05,90,1.21E-05
0.000999001,1.34E-05,90,1.24E-05
0.000999001,1.39E-05,90,1.34E-05
0.000999001,1.34E-05,90,1.39E-05
0.000999001,1.38E-05,90,1.34E-05
0.000999001,1.56E-05,90,1.38E-05
0.000999001,1.68E-05,90,1.56E-05
0.000999001,1.75E-05,90,1.68E-05
0.000999001,1.84E-05,90,1.75E-05
0.000999001,1.79E-05,90,1.84E-05
0.000999001,1.58E-05,90,1.79E-05
0.000999001,1.32E-05,90,1.58E-05
0.000999001,1.13E-05,90,1.32E-05
0.000999001,1.04E-05,90,1.13E-05
0.000999001,9.85E-06,90,1.04E-05
0.000999001,1.02E-05,90,9.85E-06
0.000999001,1.09E-05,90,1.02E-05
0.000999001,1.08E-05,90,1.09E-05
0.000999001,1.01E-05,90,1.08E-05
0.000999001,8.93E-06,90,1.01E-05
0.000999001,7.75E-06,90,8.93E-06
0.000999001,6.97E-06,90,7.75E-06
0.000999001,6.51E-06,90,6.97E-06
0.000999001,5.70E-06,90,6.51E-06
0.000999001,4.46E-06,90,5.70E-06
0.000999001,3.74E-06,90,4.46E-06
0.000999001,3.62E-06,90,3.74E-06
0.000999001,3.39E-06,90,3.62E-06
0.000999001,2.94E-06,90,3.39E-06
0.000999001,2.78E-06,90,2.94E-06
0.000999001,2.88E-06,90,2.78E-06
0.000999001,2.63E-06,90,2.88E-06
0.000999001,2.08E-06,90,2.63E-06
0.000999001,1.85E-06,90,2.08E-06
0.000999001,2.05E-06,90,1.85E-06
0.000949268,2.34E-06,90,2.05E-06
0.000610066,2.49E-06,90,2.34E-06
0.000199721,2.38E-06,90,2.49E-06
3.75E-05,1.86E-06,90,2.38E-06
6.13E-06,1.31E-06,90,1.86E-06
1.74E-06,1.07E-06,90,1.31E-06
1.11E-06,1.16E-06,90,1.07E-06
1.01E-06,1.35E-06,90,1.16E-06
1.00E-06,1.34E-06,90,1.35E-06
9.99E-07,1.24E-06,90,1.34E-06
9.99E-07,1.20E-06,90,1.24E-06
9.99E-07,1.16E-06,90,1.20E-06
9.99E-07,1.01E-06,90,1.16E-06
9.99E-07,1.09E-06,90,1.01E-06
9.99E-07,1.56E-06,90,1.09E-06
9.99E-07,2.23E-06,90,1.56E-06
9.99E-07,3.12E-06,90,2.23E-06
9.99E-07,4.19E-06,90,3.12E-06
9.99E-07,4.42E-06,90,4.19E-06
9.99E-07,3.88E-06,90,4.42E-06
9.99E-07,3.69E-06,90,3.88E-06
9.99E-07,3.67E-06,90,3.69E-06
9.99E-07,3.70E-06,90,3.67E-06
9.99E-07,3.69E-06,90,3.70E-06
9.99E-07,3.98E-06,90,3.69E-06
9.99E-07,4.58E-06,90,3.98E-06
9.99E-07,4.75E-06,90,4.58E-06
9.99E-07,5.15E-06,90,4.75E-06
9.99E-07,5.92E-06,90,5.15E-06
9.99E-07,6.64E-06,90,5.92E-06
9.99E-07,6.94E-06,90,6.64E-06
9.99E-07,6.38E-06,90,6.94E-06
9.99E-07,5.48E-06,90,6.38E-06
9.99E-07,5.05E-06,90,5.48E-06
9.99E-07,5.58E-06,90,5.05E-06
9.99E-07,6.19E-06,90,5.58E-06
9.99E-07,5.88E-06,90,6.19E-06
9.99E-07,5.23E-06,90,5.88E-06
9.99E-07,4.53E-06,90,5.23E-06
9.99E-07,4.18E-06,90,4.53E-06
9.99E-07,3.75E-06,90,4.18E-06
9.99E-07,2.97E-06,90,3.75E-06
9.99E-07,2.27E-06,90,2.97E-06
9.99E-07,1.65E-06,90,2.27E-06
9.99E-07,1.66E-06,90,1.65E-06
9.99E-07,1.99E-06,90,1.66E-06
9.99E-07,1.95E-06,90,1.99E-06
9.99E-07,2.11E-06,90,1.95E-06
9.99E-07,2.68E-06,90,2.11E-06
9.99E-07,3.40E-06,90,2.68E-06
9.99E-07,3.96E-06,90,3.40E-06
9.99E-07,4.39E-06,90,3.96E-06
9.99E-07,4.71E-06,90,4.39E-06
9.99E-07,3.96E-06,90,4.71E-06
9.99E-07,2.59E-06,90,3.96E-06
9.99E-07,1.49E-06,90,2.59E-06
9.99E-07,7.20E-07,90,1.49E-06
9.99E-07,4.19E-07,90,7.20E-07
9.99E-07,4.78E-07,90,4.19E-07
9.99E-07,8.14E-07,90,4.78E-07
9.99E-07,1.19E-06,90,8.14E-07
9.99E-07,1.31E-06,90,1.19E-06
9.99E-07,1.39E-06,90,1.31E-06
9.99E-07,1.65E-06,90,1.39E-06
5.07E-05,1.98E-06,90,1.65E-06
0.000389934,2.43E-06,90,1.98E-06
0.000800279,3.04E-06,90,2.43E-06
0.000962522,3.74E-06,90,3.04E-06
0.000993874,4.28E-06,90,3.74E-06
0.000998258,4.16E-06,90,4.28E-06
0.000998893,4.23E-06,90,4.16E-06
0.000998988,4.79E-06,90,4.23E-06
0.000999,5.51E-06,90,4.79E-06
0.000999001,5.90E-06,90,5.51E-06
0.000999001,5.97E-06,90,5.90E-06
0.000999001,6.39E-06,90,5.97E-06
0.000999001,6.91E-06,90,6.39E-06
0.000999001,7.54E-06,90,6.91E-06
0.000999001,8.42E-06,90,7.54E-06
0.000999001,9.45E-06,90,8.42E-06
0.000999001,1.06E-05,90,9.45E-06
0.000999001,1.09E-05,90,1.06E-05
0.000999001,1.10E-05,90,1.09E-05
0.000999001,1.16E-05,90,1.10E-05
0.000999001,1.20E-05,90,1.16E-05
0.000999001,1.20E-05,90,1.20E-05
0.000999001,1.23E-05,90,1.20E-05
0.000999001,1.23E-05,90,1.23E-05
0.000999001,1.15E-05,90,1.23E-05
0.000999001,1.14E-05,90,1.15E-05
0.000999001,1.14E-05,90,1.14E-05
0.000999001,1.16E-05,90,1.14E-05
0.000999001,1.27E-05,90,1.16E-05
0.000999001,1.43E-05,90,1.27E-05
0.000999001,1.66E-05,90,1.43E-05
0.000999001,1.88E-05,90,1.66E-05
0.000999001,1.99E-05,90,1.88E-05
0.000999001,1.98E-05,90,1.99E-05
0.000999001,1.96E-05,90,1.98E-05
0.000999001,2.03E-05,90,1.96E-05
0.000999001,2.16E-05,90,2.03E-05
0.000999001,2.18E-05,90,2.16E-05
0.000999001,2.15E-05,90,2.18E-05
0.000999001,2.19E-05,90,2.15E-05
0.000999001,2.24E-05,90,2.19E-05
0.000999001,2.23E-05,90,2.24E-05
0.000999001,2.09E-05,90,2.23E-05
0.000999001,1.88E-05,90,2.09E-05
0.000999001,1.74E-05,90,1.88E-05
0.000999001,1.66E-05,90,1.74E-05
0.000999001,1.57E-05,90,1.66E-05
0.000999001,1.52E-05,90,1.57E-05
0.000999001,1.44E-05,90,1.52E-05
0.000999001,1.32E-05,90,1.44E-05
0.000999001,1.27E-05,90,1.32E-05
0.000999001,1.35E-05,90,1.27E-05
0.000999001,1.43E-05,90,1.35E-05
0.000999001,1.50E-05,90,1.43E-05
0.000999001,1.64E-05,90,1.50E-05
0.000999001,1.80E-05,90,1.64E-05
0.000999001,1.96E-05,90,1.80E-05
0.000999001,2.18E-05,90,1.96E-05
0.000999001,2.37E-05,90,2.18E-05
0.000999001,2.41E-05,90,2.37E-05
0.000999001,2.40E-05,90,2.41E-05
0.000999001,2.36E-05,90,2.40E-05
0.000999001,2.22E-05,90,2.36E-05
0.000999001,2.05E-05,90,2.22E-05
0.000999001,1.89E-05,90,2.05E-05
0.000999001,1.77E-05,90,1.89E-05
0.000999001,1.68E-05,90,1.77E-05
0.000999001,1.73E-05,90,1.68E-05
0.000999001,1.99E-05,90,1.73E-05
0.000999001,2.33E-05,90,1.99E-05
0.000999001,2.70E-05,90,2.33E-05
0.000999001,2.95E-05,90,2.70E-05
0.000999001,2.99E-05,90,2.95E-05
0.000999001,2.82E-05,90,2.99E-05
0.000999001,2.66E-05,90,2.82E-05
0.000999001,2.54E-05,90,2.66E-05
0.000999001,2.40E-05,90,2.54E-05
0.000999001,2.19E-05,90,2.40E-05
0.000999001,2.00E-05,90,2.19E-05
0.000999001,1.90E-05,90,2.00E-05
0.000999001,1.79E-05,90,1.90E-05
0.000999001,1.58E-05,90,1.79E-05
0.000999001,1.29E-05,90,1.58E-05
0.000999001,1.08E-05,90,1.29E-05
0.000999001,9.49E-06,90,1.08E-05
0.000999001,8.45E-06,90,9.49E-06
0.000999001,7.53E-06,90,8.45E-06
0.000999001,7.05E-06,90,7.53E-06
0.000999001,7.09E-06,90,7.05E-06
0.000999001,7.72E-06,90,7.09E-06
0.000999001,8.90E-06,90,7.72E-06
0.000999001,9.11E-06,90,8.90E-06
0.000999001,8.41E-06,90,9.11E-06
0.000999001,8.20E-06,90,8.41E-06
0.000999001,8.27E-06,90,8.20E-06
0.000999001,8.63E-06,90,8.27E-06
0.000999001,9.75E-06,90,8.63E-06
0.000999001,1.14E-05,90,9.75E-06
0.000999001,1.24E-05,90,1.14E-05
0.000999001,1.19E-05,90,1.24E-05
0.000999001,1.16E-05,90,1.19E-05
0.000999001,1.18E-05,90,1.16E-05
0.000999001,1.16E-05,90,1.18E-05
0.000999001,1.15E-05,90,1.16E-05
0.000999001,1.15E-05,90,1.15E-05
0.000999001,1.14E-05,90,1.15E-05
0.000999001,1.22E-05,90,1.14E-05
0.000999001,1.36E-05,90,1.22E-05
0.000999001,1.52E-05,90,1.36E-05
0.000999001,1.70E-05,90,1.52E-05
0.000999001,1.81E-05,90,1.70E-05
0.000999001,1.86E-05,90,1.81E-05
0.000999001,1.87E-05,90,1.86E-05
0.000999001,1.99E-05,90,1.87E-05
0.000999001,2.19E-05,90,1.99E-05
0.000999001,2.28E-05,90,2.19E-05
0.000999001,2.26E-05,90,2.28E-05
0.000999001,2.19E-05,90,2.26E-05
0.000999001,2.17E-05,90,2.19E-05
0.000999001,2.22E-05,90,2.17E-05
0.000999001,2.17E-05,90,2.22E-05
0.000999001,1.92E-05,90,2.17E-05
0.000999001,1.72E-05,90,1.92E-05
0.000999001,1.75E-05,90,1.72E-05
0.000999001,1.91E-05,90,1.75E-05
0.000999001,2.12E-05,90,1.91E-05
0.000999001,2.32E-05,90,2.12E-05
0.000999001,2.42E-05,90,2.32E-05
0.000999001,2.47E-05,90,2.42E-05
0.000999001,2.53E-05,90,2.47E-05
0.000999001,2.56E-05,90,2.53E-05
0.000999001,2.50E-05,90,2.56E-05
0.000999001,2.29E-05,90,2.50E-05
0.000999001,2.08E-05,90,2.29E-05
0.000999001,1.94E-05,90,2.08E-05
0.000999001,1.74E-05,90,1.94E-05
0.000999001,1.54E-05,90,1.74E-05
0.000999001,1.50E-05,90,1.54E-05
0.000999001,1.52E-05,90,1.50E-05
0.000999001,1.52E-05,90,1.52E-05
0.000999001,1.64E-05,90,1.52E-05
0.000999001,1.81E-05,90,1.64E-05
0.000999001,1.97E-05,90,1.81E-05
0.000999001,2.10E-05,90,1.97E-05
0.000999001,2.18E-05,90,2.10E-05
0.000999001,2.22E-05,90,2.18E-05
0.000999001,2.17E-05,90,2.22E-05
0.000999001,2.19E-05,90,2.17E-05
0.000999001,2.35E-05,90,2.19E-05
0.000999001,2.46E-05,90,2.35E-05
0.000999001,2.49E-05,90,2.46E-05
0.000999001,2.41E-05,90,2.49E-05
0.000999001,2.21E-05,90,2.41E-05
0.000999001,2.06E-05,90,2.21E-05
0.000999001,1.96E-05,90,2.06E-05
0.000999001,1.88E-05,90,1.96E-05
0.000999001,1.80E-05,90,1.88E-05
0.000999001,1.68E-05,90,1.80E-05
0.000999001,1.56E-05,90,1.68E-05
0.000999001,1.40E-05,90,1.56E-05
0.000999001,1.18E-05,90,1.40E-05
0.000999001,9.72E-06,90,1.18E-05
0.000999001,8.62E-06,90,9.72E-06
0.000999001,8.03E-06,90,8.62E-06
0.000999001,7.08E-06,90,8.03E-06
0.000999001,6.37E-06,90,7.08E-06
0.000999001,6.02E-06,90,6.37E-06
0.000999001,6.46E-06,90,6.02E-06
0.000999001,7.79E-06,90,6.46E-06
0.000999001,8.79E-06,90,7.79E-06
0.000999001,8.70E-06,90,8.79E-06
0.000999001,8.59E-06,90,8.70E-06
0.000999001,8.81E-06,90,8.59E-06
0.000999001,8.95E-06,90,8.81E-06
0.000999001,8.92E-06,90,8.95E-06
0.000999001,8.76E-06,90,8.92E-06
0.000999001,9.24E-06,90,8.76E-06
0.000999001,9.52E-06,90,9.24E-06
0.000999001,9.68E-06,90,9.52E-06
0.000999001,1.05E-05,90,9.68E-06
0.000999001,1.05E-05,90,1.05E-05
0.000999001,1.01E-05,90,1.05E-05
0.000999001,9.92E-06,90,1.01E-05
0.000999001,8.81E-06,90,9.92E-06
0.000999001,7.00E-06,90,8.81E-06
0.000999001,5.67E-06,90,7.00E-06
0.000999001,4.77E-06,90,5.67E-06
0.000999001,3.89E-06,90,4.77E-06
0.000999001,2.99E-06,90,3.89E-06
0.000999001,2.46E-06,90,2.99E-06
0.000999001,2.56E-06,90,2.46E-06
0.000999001,2.63E-06,90,2.56E-06
0.000949268,2.13E-06,90,2.63E-06
0.000610066,1.82E-06,90,2.13E-06
0.000199721,1.87E-06,90,1.82E-06
3.75E-05,1.98E-06,90,1.87E-06
6.13E-06,2.14E-06,90,1.98E-06
1.74E-06,2.10E-06,90,2.14E-06
1.11E-06,2.04E-06,90,2.10E-06
1.01E-06,2.62E-06,90,2.04E-06
1.00E-06,3.55E-06,90,2.62E-06
9.99E-07,3.98E-06,90,3.55E-06
9.99E-07,3.43E-06,90,3.98E-06
9.99E-07,2.68E-06,90,3.43E-06
9.99E-07,2.12E-06,90,2.68E-06
9.99E-07,1.74E-06,90,2.12E-06
9.99E-07,1.56E-06,90,1.74E-06
9.99E-07,1.37E-06,90,1.56E-06
9.99E-07,1.37E-06,90,1.37E-06
9.99E-07,1.55E-06,90,1.37E-06
9.99E-07,1.76E-06,90,1.55E-06
9.99E-07,2.06E-06,90,1.76E-06
9.99E-07,2.20E-06,90,2.06E-06
9.99E-07,2.47E-06,90,2.20E-06
9.99E-07,3.08E-06,90,2.47E-06
9.99E-07,3.14E-06,90,3.08E-06
9.99E-07,2.87E-06,90,3.14E-06
9.99E-07,2.78E-06,90,2.87E-06
9.99E-07,2.88E-06,90,2.78E-06
9.99E-07,2.70E-06,90,2.88E-06
9.99E-07,2.50E-06,90,2.70E-06
9.99E-07,2.67E-06,90,2.50E-06
9.99E-07,3.00E-06,90,2.67E-06
9.99E-07,3.17E-06,90,3.00E-06
9.99E-07,2.97E-06,90,3.17E-06
9.99E-07,2.29E-06,90,2.97E-06
9.99E-07,1.50E-06,90,2.29E-06
9.99E-07,1.18E-06,90,1.50E-06
9.99E-07,1.11E-06,90,1.18E-06
9.99E-07,9.76E-07,90,1.11E-06
9.99E-07,7.30E-07,90,9.76E-07
9.99E-07,4.79E-07,90,7.30E-07
9.99E-07,2.87E-07,90,4.79E-07
9.99E-07,1.81E-07,90,2.87E-07
9.99E-07,1.88E-07,90,1.81E-07
9.99E-07,3.16E-07,90,1.88E-07
9.99E-07,2.80E-07,90,3.16E-07
9.99E-07,1.22E-07,90,2.80E-07
9.99E-07,1.56E-07,90,1.22E-07
9.99E-07,5.03E-07,90,1.56E-07
9.99E-07,1.01E-06,90,5.03E-07
9.99E-07,1.35E-06,90,1.01E-06
9.99E-07,1.41E-06,90,1.35E-06
9.99E-07,1.39E-06,90,1.41E-06
9.99E-07,1.40E-06,90,1.39E-06
9.99E-07,1.27E-06,90,1.40E-06
9.99E-07,1.14E-06,90,1.27E-06
9.99E-07,8.47E-07,90,1.14E-06
9.99E-07,7.70E-07,90,8.47E-07
9.99E-07,6.13E-07,90,7.70E-07
9.99E-07,4.82E-07,90,6.13E-07
9.99E-07,4.14E-07,90,4.82E-07
9.99E-07,4.52E-07,90,4.14E-07
9.99E-07,6.72E-07,90,4.52E-07
9.99E-07,1.16E-06,90,6.72E-07
9.99E-07,1.44E-06,90,1.16E-06
9.99E-07,1.44E-06,90,1.44E-06
9.99E-07,1.61E-06,90,1.44E-06
9.99E-07,1.85E-06,90,1.61E-06
9.99E-07,1.81E-06,90,1.85E-06
9.99E-07,1.90E-06,90,1.81E-06
9.99E-07,1.67E-06,90,1.90E-06
9.99E-07,1.04E-06,90,1.67E-06
9.99E-07,6.11E-07,90,1.04E-06
9.99E-07,3.74E-07,90,6.11E-07
9.99E-07,1.42E-07,90,3.74E-07
9.99E-07,2.94E-08,90,1.42E-07
9.99E-07,6.18E-08,90,2.94E-08
9.99E-07,8.01E-08,90,6.18E-08
9.99E-07,3.90E-08,90,8.01E-08
9.99E-07,5.14E-08,90,3.90E-08
9.99E-07,1.80E-07,90,5.14E-08
9.99E-07,2.40E-07,90,1.80E-07
9.99E-07,1.51E-07,90,2.40E-07
9.99E-07,5.76E-08,90,1.51E-07
9.99E-07,5.13E-08,90,5.76E-08
9.99E-07,1.08E-07,90,5.13E-08
9.99E-07,1.65E-07,90,1.08E-07
9.99E-07,4.14E-07,90,1.65E-07
9.99E-07,7.74E-07,90,4.14E-07
9.99E-07,8.33E-07,90,7.74E-07
9.99E-07,5.93E-07,90,8.33E-07
9.99E-07,4.23E-07,90,5.93E-07
9.99E-07,3.76E-07,90,4.23E-07
9.99E-07,4.77E-07,90,3.76E-07
9.99E-07,5.62E-07,90,4.77E-07
9.99E-07,4.89E-07,90,5.62E-07
9.99E-07,4.24E-07,90,4.89E-07
9.99E-07,6.22E-07,90,4.24E-07
9.99E-07,1.05E-06,90,6.22E-07
9.99E-07,1.53E-06,90,1.05E-06
9.99E-07,2.05E-06,90,1.53E-06
9.99E-07,2.76E-06,90,2.05E-06
9.99E-07,3.14E-06,90,2.76E-06
9.99E-07,3.20E-06,90,3.14E-06
9.99E-07,3.32E-06,90,3.20E-06
9.99E-07,3.36E-06,90,3.32E-06
9.99E-07,3.48E-06,90,3.36E-06
9.99E-07,3.40E-06,90,3.48E-06
9.99E-07,3.53E-06,90,3.40E-06
9.99E-07,4.15E-06,90,3.53E-06
9.99E-07,4.73E-06,90,4.15E-06
9.99E-07,4.83E-06,90,4.73E-06
9.99E-07,4.65E-06,90,4.83E-06
9.99E-07,4.39E-06,90,4.65E-06
9.99E-07,4.50E-06,90,4.39E-06
9.99E-07,5.03E-06,90,4.50E-06
9.99E-07,5.38E-06,90,5.03E-06
9.99E-07,5.12E-06,90,5.38E-06
9.99E-07,4.45E-06,90,5.12E-06
9.99E-07,4.17E-06,90,4.45E-06
9.99E-07,3.98E-06,90,4.17E-06
9.99E-07,3.36E-06,90,3.98E-06
9.99E-07,2.90E-06,90,3.36E-06
9.99E-07,3.00E-06,90,2.90E-06
