Bits,InputPower,OutputPower,DelayBit,OutputPowerWithoutDelay,
79.90625,9.99E-07,0.000461517,,3.65E-06,
79.921875,9.99E-07,0.000483858,,8.65E-06,
79.9375,9.99E-07,0.000499606,,1.35E-05,
79.953125,9.99E-07,0.000519354,,1.35E-05,
79.96875,9.99E-07,0.000552373,,1.03E-05,
79.984375,9.99E-07,0.000585724,,8.34E-06,
80,9.99E-07,0.000595487,,6.09E-06,
80.015625,9.99E-07,0.000604637,,9.07E-07,
80.03125,9.99E-07,0.000643503,,1.39E-06,
80.046875,9.99E-07,0.000683981,,4.60E-06,
80.0625,9.99E-07,0.000706995,,6.33E-06,
80.078125,9.99E-07,0.000690535,,6.08E-06,
80.09375,9.99E-07,0.000645542,,3.30E-06,
80.109375,9.99E-07,0.000615177,,2.21E-06,
80.125,9.99E-07,0.000549802,,1.81E-06,
80.140625,9.99E-07,0.000475205,,4.79E-07,
80.15625,9.99E-07,0.000427577,,6.97E-07,
80.171875,9.99E-07,0.000400476,,3.73E-06,
80.1875,9.99E-07,0.000375267,,8.66E-06,
80.203125,9.99E-07,0.000355149,,1.56E-05,
80.21875,9.99E-07,0.0003536,,1.96E-05,
80.234375,9.99E-07,0.000348819,,1.76E-05,
80.25,9.99E-07,0.000341289,,1.32E-05,
80.265625,9.99E-07,0.000358591,,1.22E-05,
80.28125,9.99E-07,0.000382775,,6.84E-06,
80.296875,9.99E-07,0.00039921,,6.14E-06,
80.3125,9.99E-07,0.000381627,,1.01E-05,
80.328125,9.99E-07,0.000340297,,1.22E-05,
80.34375,9.99E-07,0.000305487,,1.14E-05,
80.359375,9.99E-07,0.000287657,,7.09E-06,
80.375,9.99E-07,0.000281759,,5.56E-06,
80.390625,9.99E-07,0.00024962,,5.33E-06,
80.40625,9.99E-07,0.000218068,,3.65E-06,
80.421875,9.99E-07,0.000194666,,2.78E-06,
80.4375,9.99E-07,0.000181453,,3.03E-06,
80.453125,9.99E-07,0.000176115,,6.43E-06,
80.46875,9.99E-07,0.000170117,,1.20E-05,
80.484375,9.99E-07,0.000168506,,1.62E-05,
80.5,9.99E-07,0.00015413,,1.64E-05,
80.515625,9.99E-07,0.000124365,,1.29E-05,
80.53125,9.99E-07,0.000105947,,1.20E-05,
80.546875,9.99E-07,0.000102872,,1.11E-05,
80.5625,9.99E-07,0.000102982,,1.15E-05,
80.578125,9.99E-07,9.19E-05,,1.79E-05,
80.59375,9.99E-07,7.02E-05,,2.36E-05,
80.609375,9.99E-07,5.60E-05,,2.51E-05,
80.625,9.99E-07,5.36E-05,,2.12E-05,
80.640625,9.99E-07,5.53E-05,,1.39E-05,
80.65625,9.99E-07,5.21E-05,,1.00E-05,
80.671875,9.99E-07,5.19E-05,,1.06E-05,
80.6875,9.99E-07,5.83E-05,,1.29E-05,
80.703125,9.99E-07,6.15E-05,,1.86E-05,
80.71875,9.99E-07,6.70E-05,,2.99E-05,
80.734375,9.99E-07,6.79E-05,,4.55E-05,
80.75,9.99E-07,7.06E-05,,5.80E-05,
80.765625,9.99E-07,6.61E-05,,6.05E-05,
80.78125,9.99E-07,5.31E-05,,5.85E-05,
80.796875,9.99E-07,3.88E-05,,6.02E-05,
80.8125,9.99E-07,3.48E-05,,6.35E-05,
80.828125,9.99E-07,3.46E-05,,6.73E-05,
80.84375,9.99E-07,3.13E-05,,7.80E-05,
80.859375,9.99E-07,2.19E-05,,9.20E-05,
80.875,9.99E-07,1.01E-05,,0.000101612,
80.890625,9.99E-07,6.36E-06,,0.000100947,
80.90625,9.99E-07,6.79E-06,,8.42E-05,
80.921875,9.99E-07,6.05E-06,,6.25E-05,
80.9375,9.99E-07,5.46E-06,,6.14E-05,
80.953125,9.99E-07,1.22E-05,,7.03E-05,
80.96875,9.99E-07,2.20E-05,,8.54E-05,
80.984375,9.99E-07,3.14E-05,,0.000110845,
81,9.99E-07,3.70E-05,,0.000142854,
81.015625,5.07E-05,3.86E-05,,0.000176682,
81.03125,0.000389934,3.64E-05,,0.000194286,
81.046875,0.000800279,2.86E-05,,0.00019586,
81.0625,0.000962522,1.93E-05,,0.000200045,
81.078125,0.000993874,1.41E-05,,0.000218627,
81.09375,0.000998258,1.42E-05,,0.000245499,
81.109375,0.000998893,1.61E-05,,0.000286518,
81.125,0.000998988,1.54E-05,,0.000328886,
81.140625,0.000999,9.15E-06,,0.000362465,
81.15625,0.000999001,3.48E-06,,0.000390068,
81.171875,0.000999001,9.34E-07,,0.000388159,
81.1875,0.000999001,8.47E-07,,0.000348788,
81.203125,0.000999001,4.48E-06,,0.00031268,
81.21875,0.000999001,1.59E-05,,0.000314904,
81.234375,0.000999001,3.36E-05,,0.000326309,
81.25,0.000999001,4.97E-05,,0.000334325,
81.265625,0.000999001,6.05E-05,,0.000363684,
81.28125,0.000999001,6.13E-05,,0.000402571,
81.296875,0.000999001,6.16E-05,,0.000423147,
81.3125,0.000999001,5.69E-05,,0.000437148,
81.328125,0.000999001,4.41E-05,,0.000460024,
81.34375,0.000999001,3.31E-05,,0.000467916,
81.359375,0.000999001,3.53E-05,,0.000476345,
81.375,0.000999001,4.35E-05,,0.000515651,
81.390625,0.000999001,5.40E-05,,0.000555281,
81.40625,0.000999001,5.47E-05,,0.000565315,
81.421875,0.000999001,4.50E-05,,0.000573365,
81.4375,0.000999001,3.89E-05,,0.000607036,
81.453125,0.000999001,3.60E-05,,0.000657246,
81.46875,0.000999001,3.89E-05,,0.000682897,
81.484375,0.000999001,5.93E-05,,0.000658534,
81.5,0.000999001,9.61E-05,,0.000632227,
81.515625,0.000999001,0.000132006,,0.000593053,
81.53125,0.000999001,0.000158371,,0.000534843,
81.546875,0.000999001,0.000165539,,0.000460427,
81.5625,0.000999001,0.000170215,,0.00041229,
81.578125,0.000999001,0.000169952,,0.000394371,
81.59375,0.000999001,0.00015489,,0.000375068,
81.609375,0.000999001,0.000139004,,0.000359808,
81.625,0.000999001,0.000143508,,0.000367423,
81.640625,0.000999001,0.000157167,,0.000364197,
81.65625,0.000999001,0.000183689,,0.000352517,
81.671875,0.000999001,0.000212232,,0.000370423,
81.6875,0.000999001,0.000231556,,0.000393545,
81.703125,0.000999001,0.000238079,,0.000406518,
81.71875,0.000999001,0.000236731,,0.000400576,
81.734375,0.000999001,0.000244517,,0.000353828,
81.75,0.000999001,0.000280377,,0.000320319,
81.765625,0.000999001,0.000345214,,0.000311414,
81.78125,0.000999001,0.000403665,,0.000300312,
81.796875,0.000999001,0.000434608,,0.000272355,
81.8125,0.000999001,0.000442671,,0.000243415,
81.828125,0.000999001,0.000431224,,0.000222788,
81.84375,0.000999001,0.000428711,,0.000202004,
81.859375,0.000999001,0.000430104,,0.000198894,
81.875,0.000999001,0.000433017,,0.000192205,
81.890625,0.000999001,0.000449355,,0.000180966,
81.90625,0.000999001,0.00045106,,0.000165302,
81.921875,0.000999001,0.000442409,,0.000134232,
81.9375,0.000999001,0.000458642,,0.000109886,
81.953125,0.000999001,0.000506984,,0.000105753,
81.96875,0.000999001,0.00056566,,0.000102508,
81.984375,0.000999001,0.000622159,,9.14E-05,
82,0.000999001,0.000651235,,7.26E-05,
82.015625,0.000949268,0.000634637,,5.36E-05,
82.03125,0.000610066,0.000572823,,4.94E-05,
82.046875,0.000199721,0.000499588,,5.57E-05,
82.0625,3.75E-05,0.000436937,,5.68E-05,
82.078125,6.13E-06,0.000397318,,5.78E-05,
82.09375,1.74E-06,0.000381623,,6.28E-05,
82.109375,1.11E-06,0.000380688,,6.62E-05,
82.125,1.01E-06,0.000384406,,6.94E-05,
82.140625,1.00E-06,0.000384506,,7.21E-05,
82.15625,9.99E-07,0.000386199,,7.27E-05,
82.171875,9.99E-07,0.000383025,,6.65E-05,
82.1875,9.99E-07,0.000390227,,5.21E-05,
82.203125,9.99E-07,0.000392993,,3.63E-05,
82.21875,9.99E-07,0.000376892,,3.12E-05,
82.234375,9.99E-07,0.000336753,,2.93E-05,
82.25,9.99E-07,0.000300261,,2.77E-05,
82.265625,9.99E-07,0.000276041,,1.95E-05,
82.28125,9.99E-07,0.000280544,,8.61E-06,
82.296875,9.99E-07,0.000318955,,5.15E-06,
82.3125,9.99E-07,0.000395658,,5.01E-06,
82.328125,9.99E-07,0.00046575,,5.00E-06,
82.34375,9.99E-07,0.000494408,,5.16E-06,
82.359375,9.99E-07,0.000497559,,1.14E-05,
82.375,9.99E-07,0.000482962,,2.50E-05,
82.390625,9.99E-07,0.000478969,,3.31E-05,
82.40625,9.99E-07,0.000483867,,3.82E-05,
82.421875,9.99E-07,0.000501934,,4.26E-05,
82.4375,9.99E-07,0.000510259,,4.01E-05,
82.453125,9.99E-07,0.000485918,,3.19E-05,
82.46875,9.99E-07,0.000450092,,1.95E-05,
82.484375,9.99E-07,0.000401046,,1.24E-05,
82.5,9.99E-07,0.000343684,,1.15E-05,
82.515625,9.99E-07,0.000299076,,1.31E-05,
82.53125,9.99E-07,0.000273106,,1.23E-05,
82.546875,9.99E-07,0.000260528,,7.14E-06,
82.5625,9.99E-07,0.000280919,,3.13E-06,
82.578125,9.99E-07,0.000334357,,1.87E-06,
82.59375,9.99E-07,0.000407404,,1.76E-06,
82.609375,9.99E-07,0.000461578,,5.49E-06,
82.625,9.99E-07,0.000480466,,1.71E-05,
82.640625,9.99E-07,0.00047595,,3.62E-05,
82.65625,9.99E-07,0.000462954,,5.20E-05,
82.671875,9.99E-07,0.000462149,,6.15E-05,
82.6875,9.99E-07,0.000478192,,6.78E-05,
82.703125,9.99E-07,0.000491798,,6.69E-05,
82.71875,9.99E-07,0.000479105,,5.90E-05,
82.734375,9.99E-07,0.000459217,,4.73E-05,
82.75,9.99E-07,0.000423019,,3.70E-05,
82.765625,9.99E-07,0.000378584,,3.72E-05,
82.78125,9.99E-07,0.000325614,,4.74E-05,
82.796875,9.99E-07,0.000285314,,5.86E-05,
82.8125,9.99E-07,0.000270963,,5.86E-05,
82.828125,9.99E-07,0.000276091,,5.13E-05,
82.84375,9.99E-07,0.000322522,,4.62E-05,
82.859375,9.99E-07,0.000368075,,4.32E-05,
82.875,9.99E-07,0.000393875,,4.69E-05,
82.890625,9.99E-07,0.00039091,,6.85E-05,
82.90625,9.99E-07,0.000391024,,0.000105846,
82.921875,9.99E-07,0.000392094,,0.000144442,
82.9375,9.99E-07,0.000381833,,0.000166344,
82.953125,9.99E-07,0.000376703,,0.000174812,
82.96875,9.99E-07,0.00037083,,0.00017612,
82.984375,9.99E-07,0.00037529,,0.000171482,
83,9.99E-07,0.000403622,,0.000157237,
83.015625,5.07E-05,0.000449777,,0.000141809,
83.03125,0.000389934,0.000496183,,0.000144793,
83.046875,0.000800279,0.000528845,,0.000160892,
83.0625,0.000962522,0.000577117,,0.000188829,
83.078125,0.000993874,0.000616406,,0.000223519,
83.09375,0.000998258,0.000627545,,0.000246859,
83.109375,0.000998893,0.000582065,,0.000255885,
83.125,0.000998988,0.000497299,,0.000260435,
83.140625,0.000999,0.000448187,,0.000269427,
83.15625,0.000999001,0.000445382,,0.000298996,
83.171875,0.000999001,0.000444987,,0.000353946,
83.1875,0.000999001,0.00044574,,0.000414807,
83.203125,0.000999001,0.000444215,,0.000441182,
83.21875,0.000999001,0.000451228,,0.000445341,
83.234375,0.000999001,0.000465126,,0.000435159,
83.25,0.000999001,0.000457319,,0.000437651,
83.265625,0.000999001,0.000437896,,0.000440879,
83.28125,0.000999001,0.000408905,,0.000447136,
83.296875,0.000999001,0.00037605,,0.000456976,
83.3125,0.000999001,0.000334916,,0.000457097,
83.328125,0.000999001,0.000295865,,0.000435728,
83.34375,0.000999001,0.000263378,,0.000438176,
83.359375,0.000999001,0.000253041,,0.000470723,
83.375,0.000999001,0.000246429,,0.000527141,
83.390625,0.000999001,0.000227345,,0.000579805,
83.40625,0.000999001,0.000198399,,0.000605772,
83.421875,0.000999001,0.000162858,,0.000585095,
83.4375,0.000999001,0.000140799,,0.000524869,
83.453125,0.000999001,0.000146557,,0.000452974,
83.46875,0.000999001,0.000154665,,0.000389775,
83.484375,0.000999001,0.000159622,,0.000360248,
83.5,0.000999001,0.000164302,,0.000356601,
83.515625,0.000999001,0.000162939,,0.000354665,
83.53125,0.000999001,0.000166762,,0.000352426,
83.546875,0.000999001,0.000153463,,0.000360797,
83.5625,0.000999001,0.00011988,,0.000355643,
83.578125,0.000999001,9.60E-05,,0.000346258,
83.59375,0.000999001,7.41E-05,,0.000348575,
83.609375,0.000999001,5.64E-05,,0.000358885,
83.625,0.000999001,4.33E-05,,0.000337964,
83.640625,0.000999001,3.79E-05,,0.000305203,
83.65625,0.000999001,4.20E-05,,0.000280491,
83.671875,0.000999001,5.24E-05,,0.000264664,
83.6875,0.000999001,5.56E-05,,0.000269447,
83.703125,0.000999001,4.86E-05,,0.000311775,
83.71875,0.000999001,4.81E-05,,0.000383481,
83.734375,0.000999001,5.21E-05,,0.000448024,
83.75,0.000999001,5.75E-05,,0.000479506,
83.765625,0.000999001,5.90E-05,,0.000483319,
83.78125,0.000999001,5.72E-05,,0.000470994,
83.796875,0.000999001,5.49E-05,,0.000473774,
83.8125,0.000999001,5.21E-05,,0.000489565,
83.828125,0.000999001,3.86E-05,,0.000519671,
83.84375,0.000999001,2.47E-05,,0.000524772,
83.859375,0.000999001,1.62E-05,,0.000501117,
83.875,0.000999001,7.61E-06,,0.000458653,
83.890625,0.000999001,3.09E-06,,0.000406091,
83.90625,0.000999001,1.39E-06,,0.000360693,
83.921875,0.000999001,6.59E-07,,0.000317512,
83.9375,0.000999001,3.95E-06,,0.000288523,
83.953125,0.000999001,1.05E-05,,0.000276482,
83.96875,0.000999001,1.51E-05,,0.00029422,
83.984375,0.000999001,1.76E-05,,0.000355505,
84,0.000999001,2.11E-05,,0.000429531,
84.015625,0.000999001,2.47E-05,,0.000490774,
84.03125,0.000999001,2.94E-05,,0.000513653,
84.046875,0.000999001,2.89E-05,,0.000501139,
84.0625,0.000999001,3.04E-05,,0.000493821,
84.078125,0.000999001,3.02E-05,,0.000500179,
84.09375,0.000999001,2.39E-05,,0.000519681,
84.109375,0.000999001,1.26E-05,,0.000529429,
84.125,0.000999001,6.69E-06,,0.000515475,
84.140625,0.000999001,3.01E-06,,0.000487964,
84.15625,0.000999001,1.94E-06,,0.000445143,
84.171875,0.000999001,2.68E-06,,0.000398273,
84.1875,0.000999001,3.74E-06,,0.000345602,
84.203125,0.000999001,6.44E-06,,0.000311049,
84.21875,0.000999001,1.65E-05,,0.000287766,
84.234375,0.000999001,2.90E-05,,0.000288726,
84.25,0.000999001,3.88E-05,,0.000325859,
84.265625,0.000999001,4.67E-05,,0.00038062,
84.28125,0.000999001,5.18E-05,,0.00041295,
84.296875,0.000999001,5.57E-05,,0.000416925,
84.3125,0.000999001,5.82E-05,,0.000408961,
84.328125,0.000999001,5.82E-05,,0.000402707,
84.34375,0.000999001,5.88E-05,,0.000389071,
84.359375,0.000999001,5.56E-05,,0.000376726,
84.375,0.000999001,4.64E-05,,0.000375373,
84.390625,0.000999001,3.88E-05,,0.000374568,
84.40625,0.000999001,3.35E-05,,0.000392883,
84.421875,0.000999001,3.67E-05,,0.000436698,
84.4375,0.000999001,4.55E-05,,0.000485095,
84.453125,0.000999001,5.51E-05,,0.000529528,
84.46875,0.000999001,6.12E-05,,0.000573267,
84.484375,0.000999001,7.75E-05,,0.000613013,
84.5,0.000999001,9.95E-05,,0.000616696,
84.515625,0.000999001,0.000117968,,0.000582082,
84.53125,0.000999001,0.000132931,,0.000497453,
84.546875,0.000999001,0.000146531,,0.000442992,
84.5625,0.000999001,0.000156186,,0.000426673,
84.578125,0.000999001,0.000169349,,0.000424113,
84.59375,0.000999001,0.000172786,,0.000422911,
84.609375,0.000999001,0.000171858,,0.000421726,
84.625,0.000999001,0.000170975,,0.000429152,
84.640625,0.000999001,0.000176312,,0.000441175,
84.65625,0.000999001,0.000184545,,0.000444025,
84.671875,0.000999001,0.000187513,,0.000433211,
84.6875,0.000999001,0.000194519,,0.000406669,
84.703125,0.000999001,0.000215523,,0.000366824,
84.71875,0.000999001,0.000240668,,0.00032587,
84.734375,0.000999001,0.000267392,,0.000292028,
84.75,0.000999001,0.000322546,,0.000267007,
84.765625,0.000999001,0.000378092,,0.000256021,
84.78125,0.000999001,0.000397795,,0.000237364,
84.796875,0.000999001,0.000387341,,0.000216934,
84.8125,0.000999001,0.00040801,,0.000190751,
84.828125,0.000999001,0.000428334,,0.000165933,
84.84375,0.000999001,0.000442595,,0.000148104,
84.859375,0.000999001,0.000453357,,0.000151111,
84.875,0.000999001,0.00044239,,0.000159959,
84.890625,0.000999001,0.00042427,,0.000164378,
84.90625,0.000999001,0.000434854,,0.000168776,
84.921875,0.000999001,0.000478607,,0.000163131,
84.9375,0.000999001,0.000526583,,0.000162439,
84.953125,0.000999001,0.000548309,,0.00014532,
84.96875,0.000999001,0.000562477,,0.000117549,
84.984375,0.000999001,0.000559616,,8.99E-05,
85,0.000999001,0.000562019,,7.36E-05,
85.015625,0.000949268,0.000562434,,5.39E-05,
85.03125,0.000610066,0.000562559,,4.54E-05,
85.046875,0.000199721,0.000529193,,3.96E-05,
85.0625,3.75E-05,0.000491993,,4.30E-05,
85.078125,6.13E-06,0.000452204,,5.28E-05,
85.09375,1.74E-06,0.000424036,,5.28E-05,
85.109375,1.11E-06,0.00039607,,4.68E-05,
85.125,1.01E-06,0.000365073,,4.54E-05,
85.140625,1.00E-06,0.00036141,,5.06E-05,
85.15625,9.99E-07,0.000377865,,5.90E-05,
85.171875,9.99E-07,0.000397976,,6.26E-05,
85.1875,9.99E-07,0.00037374,,6.40E-05,
85.203125,9.99E-07,0.000334013,,6.16E-05,
85.21875,9.99E-07,0.00030859,,5.75E-05,
85.234375,9.99E-07,0.000305339,,4.23E-05,
85.25,9.99E-07,0.000311213,,2.80E-05,
85.265625,9.99E-07,0.000326618,,1.83E-05,
85.28125,9.99E-07,0.000349504,,1.04E-05,
85.296875,9.99E-07,0.000398505,,4.57E-06,
85.3125,9.99E-07,0.000444219,,2.18E-06,
85.328125,9.99E-07,0.000452821,,1.01E-06,
85.34375,9.99E-07,0.000438785,,5.51E-06,
85.359375,9.99E-07,0.000458967,,1.40E-05,
85.375,9.99E-07,0.000468628,,1.71E-05,
85.390625,9.99E-07,0.000467398,,2.03E-05,
85.40625,9.99E-07,0.000458129,,2.31E-05,
85.421875,9.99E-07,0.000453741,,2.82E-05,
85.4375,9.99E-07,0.000434538,,3.06E-05,
85.453125,9.99E-07,0.000422961,,2.97E-05,
85.46875,9.99E-07,0.000399744,,2.91E-05,
85.484375,9.99E-07,0.000378362,,2.87E-05,
85.5,9.99E-07,0.000368812,,2.27E-05,
85.515625,9.99E-07,0.00035223,,1.32E-05,
85.53125,9.99E-07,0.000340987,,5.00E-06,
85.546875,9.99E-07,0.000343118,,2.13E-06,
85.5625,9.99E-07,0.000348142,,1.75E-06,
85.578125,9.99E-07,0.000365311,,3.03E-06,
85.59375,9.99E-07,0.00038382,,3.86E-06,
85.609375,9.99E-07,0.000389872,,7.35E-06,
85.625,9.99E-07,0.000410039,,2.02E-05,
85.640625,9.99E-07,0.000435195,,3.01E-05,
85.65625,9.99E-07,0.000435688,,3.73E-05,
85.671875,9.99E-07,0.000431838,,4.28E-05,
85.6875,9.99E-07,0.000422449,,4.75E-05,
85.703125,9.99E-07,0.000417488,,5.25E-05,
85.71875,9.99E-07,0.000398688,,5.65E-05,
85.734375,9.99E-07,0.000367736,,5.89E-05,
85.75,9.99E-07,0.000335415,,6.08E-05,
85.765625,9.99E-07,0.000324617,,5.77E-05,
85.78125,9.99E-07,0.000321355,,4.95E-05,
85.796875,9.99E-07,0.000331722,,4.06E-05,
85.8125,9.99E-07,0.000340216,,3.80E-05,
85.828125,9.99E-07,0.000374002,,3.93E-05,
85.84375,9.99E-07,0.000429007,,4.54E-05,
85.859375,9.99E-07,0.000469998,,4.86E-05,
85.875,9.99E-07,0.000443166,,5.49E-05,
85.890625,9.99E-07,0.000398372,,7.21E-05,
85.90625,9.99E-07,0.000386136,,9.78E-05,
85.921875,9.99E-07,0.000388223,,0.000119482,
85.9375,9.99E-07,0.000364645,,0.000139045,
85.953125,9.99E-07,0.000355137,,0.000150573,
85.96875,9.99E-07,0.000382818,,0.000157731,
85.984375,9.99E-07,0.000410201,,0.000167641,
86,9.99E-07,0.000415054,,0.000174038,
86.015625,5.07E-05,0.000425069,,0.000171542,
86.03125,0.000389934,0.000414058,,0.000169913,
86.046875,0.000800279,0.00041091,,0.00016892,
86.0625,0.000962522,0.00042414,,0.000175852,
86.078125,0.000993874,0.000426635,,0.000184159,
86.09375,0.000998258,0.000413314,,0.000196966,
86.109375,0.000998893,0.000394977,,0.000223704,
86.125,0.000998988,0.000356517,,0.000247851,
86.140625,0.000999,0.000355867,,0.000279391,
86.15625,0.000999001,0.000395191,,0.000328733,
86.171875,0.000999001,0.000413768,,0.000390604,
86.1875,0.000999001,0.000424652,,0.000409082,
86.203125,0.000999001,0.000452055,,0.000405062,
86.21875,0.000999001,0.000472337,,0.000415901,
86.234375,0.000999001,0.000461283,,0.000437858,
86.25,0.000999001,0.000418148,,0.000448588,
86.265625,0.000999001,0.000400766,,0.0004649,
86.28125,0.000999001,0.000380166,,0.000454948,
86.296875,0.000999001,0.000359066,,0.000436006,
86.3125,0.000999001,0.000359276,,0.000444643,
86.328125,0.000999001,0.000372454,,0.00049067,
86.34375,0.000999001,0.000385165,,0.000539822,
86.359375,0.000999001,0.000413212,,0.000563224,
86.375,0.000999001,0.000461059,,0.00057348,
86.390625,0.000999001,0.000510287,,0.0005648,
86.40625,0.000999001,0.000521931,,0.000552588,
86.421875,0.000999001,0.000491143,,0.000551152,
86.4375,0.000999001,0.000428961,,0.000543459,
86.453125,0.000999001,0.000388539,,0.000505415,
86.46875,0.000999001,0.000379003,,0.000461249,
86.484375,0.000999001,0.000389651,,0.00042304,
86.5,0.000999001,0.00039074,,0.000396446,
86.515625,0.000999001,0.000361324,,0.000372631,
86.53125,0.000999001,0.000342869,,0.000355704,
86.546875,0.000999001,0.000350472,,0.00034753,
86.5625,0.000999001,0.000357132,,0.000370047,
86.578125,0.000999001,0.000362466,,0.000377548,
86.59375,0.000999001,0.000366951,,0.000353935,
86.609375,0.000999001,0.000376134,,0.000308377,
86.625,0.000999001,0.000393277,,0.000280467,
86.640625,0.000999001,0.000421559,,0.000274101,
86.65625,0.000999001,0.000461628,,0.000283633,
86.671875,0.000999001,0.000492375,,0.000304505,
86.6875,0.000999001,0.000486221,,0.000333197,
86.703125,0.000999001,0.000452102,,0.000374037,
86.71875,0.000999001,0.000399618,,0.000423218,
86.734375,0.000999001,0.000380072,,0.000432693,
86.75,0.000999001,0.000391564,,0.000412418,
86.765625,0.000999001,0.00041398,,0.000423815,
86.78125,0.000999001,0.000396159,,0.000442445,
86.796875,0.000999001,0.000360513,,0.000439578,
86.8125,0.000999001,0.000334535,,0.000449506,
86.828125,0.000999001,0.000306902,,0.000441673,
86.84375,0.000999001,0.000291592,,0.000433675,
86.859375,0.000999001,0.000292473,,0.000424638,
86.875,0.000999001,0.000311416,,0.0004003,
86.890625,0.000999001,0.000335804,,0.000379928,
86.90625,0.000999001,0.000352932,,0.000374491,
86.921875,0.000999001,0.00035679,,0.00036127,
86.9375,0.000999001,0.000353827,,0.000351353,
86.953125,0.000999001,0.000350913,,0.000346013,
86.96875,0.000999001,0.000404693,,0.000346961,
86.984375,0.000999001,0.000454518,,0.000363413,
87,0.000999001,0.00048402,,0.000386952,
87.015625,0.000999001,0.000487568,,0.000402252,
87.03125,0.000999001,0.000476476,,0.000427675,
87.046875,0.000999001,0.000487669,,0.000459281,
87.0625,0.000999001,0.000504792,,0.000468883,
87.078125,0.000999001,0.000521504,,0.00046689,
87.09375,0.000999001,0.000530218,,0.000462674,
87.109375,0.000999001,0.000550844,,0.000454207,
87.125,0.000999001,0.000555291,,0.00044413,
87.140625,0.000999001,0.00052274,,0.000413882,
87.15625,0.000999001,0.000485928,,0.000369796,
87.171875,0.000999001,0.000458084,,0.000353501,
87.1875,0.000999001,0.000462093,,0.000350023,
