Bits,InputPower,OutputPower,OutputPowerWithoutDelay,FiberLength,PreviousOutputPowerWithoutDelay
96.765625,9.99E-07,6.77E-05,3.48E-06,3.50E+01,4.75E-06
96.78125,9.99E-07,6.36E-05,2.76E-06,3.50E+01,3.48E-06
96.796875,9.99E-07,6.24E-05,2.61E-06,3.50E+01,2.76E-06
96.8125,9.99E-07,6.62E-05,2.55E-06,3.50E+01,2.61E-06
96.828125,9.99E-07,6.95E-05,2.74E-06,3.50E+01,2.55E-06
96.84375,9.99E-07,7.14E-05,2.98E-06,3.50E+01,2.74E-06
96.859375,9.99E-07,7.09E-05,3.58E-06,3.50E+01,2.98E-06
96.875,9.99E-07,6.61E-05,3.79E-06,3.50E+01,3.58E-06
96.890625,9.99E-07,5.76E-05,3.24E-06,3.50E+01,3.79E-06
96.90625,9.99E-07,5.11E-05,2.86E-06,3.50E+01,3.24E-06
96.921875,9.99E-07,5.20E-05,3.13E-06,3.50E+01,2.86E-06
96.9375,9.99E-07,5.28E-05,3.63E-06,3.50E+01,3.13E-06
96.953125,9.99E-07,5.54E-05,5.01E-06,3.50E+01,3.63E-06
96.96875,9.99E-07,6.01E-05,5.78E-06,3.50E+01,5.01E-06
96.984375,9.99E-07,6.20E-05,5.21E-06,3.50E+01,5.78E-06
97,9.99E-07,5.57E-05,3.46E-06,3.50E+01,5.21E-06
97.015625,9.99E-07,4.48E-05,1.74E-06,3.50E+01,3.46E-06
97.03125,9.99E-07,3.92E-05,7.28E-07,3.50E+01,1.74E-06
97.046875,9.99E-07,3.93E-05,1.81E-07,3.50E+01,7.28E-07
97.0625,9.99E-07,4.52E-05,4.52E-08,3.50E+01,1.81E-07
97.078125,9.99E-07,5.37E-05,1.48E-07,3.50E+01,4.52E-08
97.09375,9.99E-07,6.06E-05,2.84E-07,3.50E+01,1.48E-07
97.109375,9.99E-07,6.87E-05,2.76E-07,3.50E+01,2.84E-07
97.125,9.99E-07,7.75E-05,2.98E-07,3.50E+01,2.76E-07
97.140625,9.99E-07,9.00E-05,5.12E-07,3.50E+01,2.98E-07
97.15625,9.99E-07,0.000111406,1.20E-06,3.50E+01,5.12E-07
97.171875,9.99E-07,0.000143695,1.91E-06,3.50E+01,1.20E-06
97.1875,9.99E-07,0.000173924,2.45E-06,3.50E+01,1.91E-06
97.203125,9.99E-07,0.000213896,3.14E-06,3.50E+01,2.45E-06
97.21875,9.99E-07,0.0002599,3.27E-06,3.50E+01,3.14E-06
97.234375,9.99E-07,0.000284152,2.83E-06,3.50E+01,3.27E-06
97.25,9.99E-07,0.000288889,2.17E-06,3.50E+01,2.83E-06
97.265625,9.99E-07,0.000295043,1.71E-06,3.50E+01,2.17E-06
97.28125,9.99E-07,0.000306742,1.65E-06,3.50E+01,1.71E-06
97.296875,9.99E-07,0.000318943,1.60E-06,3.50E+01,1.65E-06
97.3125,9.99E-07,0.000334837,1.60E-06,3.50E+01,1.60E-06
97.328125,9.99E-07,0.000336094,1.89E-06,3.50E+01,1.60E-06
97.34375,9.99E-07,0.000317067,1.79E-06,3.50E+01,1.89E-06
97.359375,9.99E-07,0.000293139,1.28E-06,3.50E+01,1.79E-06
97.375,9.99E-07,0.000277476,9.22E-07,3.50E+01,1.28E-06
97.390625,9.99E-07,0.000282186,9.48E-07,3.50E+01,9.22E-07
97.40625,9.99E-07,0.000278919,9.40E-07,3.50E+01,9.48E-07
97.421875,9.99E-07,0.000262629,1.05E-06,3.50E+01,9.40E-07
97.4375,9.99E-07,0.000259167,1.25E-06,3.50E+01,1.05E-06
97.453125,9.99E-07,0.000272862,1.37E-06,3.50E+01,1.25E-06
97.46875,9.99E-07,0.000279917,1.45E-06,3.50E+01,1.37E-06
97.484375,9.99E-07,0.000297754,1.36E-06,3.50E+01,1.45E-06
97.5,9.99E-07,0.000316831,1.07E-06,3.50E+01,1.36E-06
97.515625,9.99E-07,0.000321168,7.44E-07,3.50E+01,1.07E-06
97.53125,9.99E-07,0.000314519,4.76E-07,3.50E+01,7.44E-07
97.546875,9.99E-07,0.000306925,3.55E-07,3.50E+01,4.76E-07
97.5625,9.99E-07,0.00029409,4.68E-07,3.50E+01,3.55E-07
97.578125,9.99E-07,0.000273964,6.89E-07,3.50E+01,4.68E-07
97.59375,9.99E-07,0.000257174,9.07E-07,3.50E+01,6.89E-07
97.609375,9.99E-07,0.000238464,1.17E-06,3.50E+01,9.07E-07
97.625,9.99E-07,0.000219498,1.68E-06,3.50E+01,1.17E-06
97.640625,9.99E-07,0.000187772,2.49E-06,3.50E+01,1.68E-06
97.65625,9.99E-07,0.000154483,2.36E-06,3.50E+01,2.49E-06
97.671875,9.99E-07,1.25E-04,2.01E-06,3.50E+01,2.36E-06
97.6875,9.99E-07,9.31E-05,1.40E-06,3.50E+01,2.01E-06
97.703125,9.99E-07,6.85E-05,5.62E-07,3.50E+01,1.40E-06
97.71875,9.99E-07,5.87E-05,2.02E-07,3.50E+01,5.62E-07
97.734375,9.99E-07,5.41E-05,3.81E-08,3.50E+01,2.02E-07
97.75,9.99E-07,5.10E-05,3.94E-09,3.50E+01,3.81E-08
97.765625,9.99E-07,4.94E-05,1.47E-08,3.50E+01,3.94E-09
97.78125,9.99E-07,4.63E-05,5.31E-08,3.50E+01,1.47E-08
97.796875,9.99E-07,4.36E-05,1.39E-07,3.50E+01,5.31E-08
97.8125,9.99E-07,4.74E-05,5.04E-07,3.50E+01,1.39E-07
97.828125,9.99E-07,5.16E-05,8.48E-07,3.50E+01,5.04E-07
97.84375,9.99E-07,5.02E-05,8.60E-07,3.50E+01,8.48E-07
97.859375,9.99E-07,4.92E-05,9.85E-07,3.50E+01,8.60E-07
97.875,9.99E-07,4.83E-05,9.94E-07,3.50E+01,9.85E-07
97.890625,9.99E-07,5.19E-05,1.39E-06,3.50E+01,9.94E-07
97.90625,9.99E-07,5.64E-05,1.99E-06,3.50E+01,1.39E-06
97.921875,9.99E-07,6.64E-05,2.20E-06,3.50E+01,1.99E-06
97.9375,9.99E-07,6.78E-05,1.82E-06,3.50E+01,2.20E-06
97.953125,9.99E-07,6.51E-05,8.70E-07,3.50E+01,1.82E-06
97.96875,9.99E-07,6.21E-05,1.72E-07,3.50E+01,8.70E-07
97.984375,9.99E-07,5.63E-05,9.78E-09,3.50E+01,1.72E-07
98,9.99E-07,5.41E-05,3.61E-08,3.50E+01,9.78E-09
98.015625,9.99E-07,6.07E-05,8.64E-08,3.50E+01,3.61E-08
98.03125,9.99E-07,6.74E-05,2.38E-08,3.50E+01,8.64E-08
98.046875,9.99E-07,6.64E-05,9.97E-08,3.50E+01,2.38E-08
98.0625,9.99E-07,5.97E-05,2.64E-07,3.50E+01,9.97E-08
98.078125,9.99E-07,5.57E-05,5.72E-07,3.50E+01,2.64E-07
98.09375,9.99E-07,5.07E-05,9.40E-07,3.50E+01,5.72E-07
98.109375,9.99E-07,4.32E-05,1.45E-06,3.50E+01,9.40E-07
98.125,9.99E-07,3.17E-05,2.09E-06,3.50E+01,1.45E-06
98.140625,9.99E-07,2.03E-05,2.04E-06,3.50E+01,2.09E-06
98.15625,9.99E-07,8.84E-06,1.54E-06,3.50E+01,2.04E-06
98.171875,9.99E-07,4.21E-06,9.44E-07,3.50E+01,1.54E-06
98.1875,9.99E-07,4.30E-06,2.70E-07,3.50E+01,9.44E-07
98.203125,9.99E-07,5.42E-06,9.56E-09,3.50E+01,2.70E-07
98.21875,9.99E-07,6.49E-06,5.29E-09,3.50E+01,9.56E-09
98.234375,9.99E-07,4.62E-06,2.93E-08,3.50E+01,5.29E-09
98.25,9.99E-07,3.33E-06,6.67E-08,3.50E+01,2.93E-08
98.265625,9.99E-07,2.43E-06,2.13E-07,3.50E+01,6.67E-08
98.28125,9.99E-07,2.47E-06,4.21E-07,3.50E+01,2.13E-07
98.296875,9.99E-07,4.14E-06,6.76E-07,3.50E+01,4.21E-07
98.3125,9.99E-07,7.59E-06,8.91E-07,3.50E+01,6.76E-07
98.328125,9.99E-07,1.08E-05,7.59E-07,3.50E+01,8.91E-07
98.34375,9.99E-07,1.19E-05,8.32E-07,3.50E+01,7.59E-07
98.359375,9.99E-07,1.38E-05,9.25E-07,3.50E+01,8.32E-07
98.375,9.99E-07,2.01E-05,8.25E-07,3.50E+01,9.25E-07
98.390625,9.99E-07,2.65E-05,7.87E-07,3.50E+01,8.25E-07
98.40625,9.99E-07,2.94E-05,4.65E-07,3.50E+01,7.87E-07
98.421875,9.99E-07,2.80E-05,2.36E-07,3.50E+01,4.65E-07
98.4375,9.99E-07,2.54E-05,4.19E-07,3.50E+01,2.36E-07
98.453125,9.99E-07,2.36E-05,6.84E-07,3.50E+01,4.19E-07
98.46875,9.99E-07,2.15E-05,5.23E-07,3.50E+01,6.84E-07
98.484375,9.99E-07,2.12E-05,3.53E-07,3.50E+01,5.23E-07
98.5,9.99E-07,2.50E-05,3.69E-07,3.50E+01,3.53E-07
98.515625,9.99E-07,2.59E-05,6.16E-07,3.50E+01,3.69E-07
98.53125,9.99E-07,2.26E-05,7.82E-07,3.50E+01,6.16E-07
98.546875,9.99E-07,1.79E-05,6.27E-07,3.50E+01,7.82E-07
98.5625,9.99E-07,1.64E-05,5.76E-07,3.50E+01,6.27E-07
98.578125,9.99E-07,1.19E-05,5.70E-07,3.50E+01,5.76E-07
98.59375,9.99E-07,5.46E-06,3.67E-07,3.50E+01,5.70E-07
98.609375,9.99E-07,1.76E-06,1.32E-07,3.50E+01,3.67E-07
98.625,9.99E-07,2.26E-06,1.94E-07,3.50E+01,1.32E-07
98.640625,9.99E-07,7.33E-06,5.08E-07,3.50E+01,1.94E-07
98.65625,9.99E-07,1.49E-05,7.78E-07,3.50E+01,5.08E-07
98.671875,9.99E-07,2.07E-05,8.52E-07,3.50E+01,7.78E-07
98.6875,9.99E-07,2.36E-05,6.64E-07,3.50E+01,8.52E-07
98.703125,9.99E-07,2.36E-05,4.39E-07,3.50E+01,6.64E-07
98.71875,9.99E-07,2.37E-05,4.07E-07,3.50E+01,4.39E-07
98.734375,9.99E-07,2.47E-05,4.19E-07,3.50E+01,4.07E-07
98.75,9.99E-07,2.55E-05,4.29E-07,3.50E+01,4.19E-07
98.765625,9.99E-07,2.83E-05,2.44E-07,3.50E+01,4.29E-07
98.78125,9.99E-07,3.26E-05,2.79E-08,3.50E+01,2.44E-07
98.796875,9.99E-07,4.13E-05,1.47E-08,3.50E+01,2.79E-08
98.8125,9.99E-07,4.81E-05,1.05E-07,3.50E+01,1.47E-08
98.828125,9.99E-07,5.00E-05,2.44E-07,3.50E+01,1.05E-07
98.84375,9.99E-07,5.85E-05,5.63E-07,3.50E+01,2.44E-07
98.859375,9.99E-07,7.27E-05,1.08E-06,3.50E+01,5.63E-07
98.875,9.99E-07,8.11E-05,1.35E-06,3.50E+01,1.08E-06
98.890625,9.99E-07,8.65E-05,1.16E-06,3.50E+01,1.35E-06
98.90625,9.99E-07,8.29E-05,5.90E-07,3.50E+01,1.16E-06
98.921875,9.99E-07,8.43E-05,9.09E-08,3.50E+01,5.90E-07
98.9375,9.99E-07,8.10E-05,9.90E-09,3.50E+01,9.09E-08
98.953125,9.99E-07,7.25E-05,9.47E-08,3.50E+01,9.90E-09
98.96875,9.99E-07,7.24E-05,1.62E-07,3.50E+01,9.47E-08
98.984375,9.99E-07,7.32E-05,1.94E-07,3.50E+01,1.62E-07
99,9.99E-07,6.77E-05,4.47E-07,3.50E+01,1.94E-07
99.015625,9.99E-07,6.33E-05,5.56E-07,3.50E+01,4.47E-07
99.03125,9.99E-07,6.09E-05,6.01E-07,3.50E+01,5.56E-07
99.046875,9.99E-07,5.82E-05,7.11E-07,3.50E+01,6.01E-07
99.0625,9.99E-07,5.74E-05,6.03E-07,3.50E+01,7.11E-07
99.078125,9.99E-07,6.39E-05,3.69E-07,3.50E+01,6.03E-07
99.09375,9.99E-07,8.50E-05,6.73E-08,3.50E+01,3.69E-07
99.109375,9.99E-07,0.000114274,7.28E-08,3.50E+01,6.73E-08
99.125,9.99E-07,0.000147718,4.24E-07,3.50E+01,7.28E-08
99.140625,9.99E-07,0.000173429,7.94E-07,3.50E+01,4.24E-07
99.15625,9.99E-07,0.000189555,5.74E-07,3.50E+01,7.94E-07
99.171875,9.99E-07,0.000199774,3.28E-07,3.50E+01,5.74E-07
99.1875,9.99E-07,0.000196158,2.91E-07,3.50E+01,3.28E-07
99.203125,9.99E-07,0.000184258,4.04E-07,3.50E+01,2.91E-07
99.21875,9.99E-07,0.00017746,3.93E-07,3.50E+01,4.04E-07
99.234375,9.99E-07,0.000175631,1.72E-07,3.50E+01,3.93E-07
99.25,9.99E-07,0.000184138,1.43E-08,3.50E+01,1.72E-07
99.265625,9.99E-07,0.000202546,4.29E-08,3.50E+01,1.43E-08
99.28125,9.99E-07,0.00021317,1.80E-07,3.50E+01,4.29E-08
99.296875,9.99E-07,0.000214619,4.17E-07,3.50E+01,1.80E-07
99.3125,9.99E-07,0.000213638,6.06E-07,3.50E+01,4.17E-07
99.328125,9.99E-07,0.000214425,6.52E-07,3.50E+01,6.06E-07
99.34375,9.99E-07,0.00022557,7.45E-07,3.50E+01,6.52E-07
99.359375,9.99E-07,0.000240837,5.80E-07,3.50E+01,7.45E-07
99.375,9.99E-07,0.000245652,1.07E-07,3.50E+01,5.80E-07
99.390625,9.99E-07,0.000259521,7.09E-08,3.50E+01,1.07E-07
99.40625,9.99E-07,0.00027735,2.85E-07,3.50E+01,7.09E-08
99.421875,9.99E-07,0.000277074,3.48E-07,3.50E+01,2.85E-07
99.4375,9.99E-07,0.000264674,3.12E-07,3.50E+01,3.48E-07
99.453125,9.99E-07,0.000242152,2.98E-07,3.50E+01,3.12E-07
99.46875,9.99E-07,0.000231247,3.73E-07,3.50E+01,2.98E-07
99.484375,9.99E-07,0.000234934,4.90E-07,3.50E+01,3.73E-07
99.5,9.99E-07,0.000244791,3.17E-07,3.50E+01,4.90E-07
99.515625,9.99E-07,0.000251169,1.39E-07,3.50E+01,3.17E-07
99.53125,9.99E-07,0.000263277,2.49E-08,3.50E+01,1.39E-07
99.546875,9.99E-07,0.000283107,5.47E-08,3.50E+01,2.49E-08
99.5625,9.99E-07,0.000283888,4.86E-07,3.50E+01,5.47E-08
99.578125,9.99E-07,0.000254007,9.78E-07,3.50E+01,4.86E-07
99.59375,9.99E-07,0.000225012,9.85E-07,3.50E+01,9.78E-07
99.609375,9.99E-07,0.000204305,5.55E-07,3.50E+01,9.85E-07
99.625,9.99E-07,0.000192047,1.03E-07,3.50E+01,5.55E-07
99.640625,9.99E-07,0.000185632,5.10E-08,3.50E+01,1.03E-07
99.65625,9.99E-07,0.000189095,9.94E-08,3.50E+01,5.10E-08
99.671875,9.99E-07,0.000195314,1.17E-07,3.50E+01,9.94E-08
99.6875,9.99E-07,0.000198429,2.00E-07,3.50E+01,1.17E-07
99.703125,9.99E-07,0.000201585,3.38E-07,3.50E+01,2.00E-07
99.71875,9.99E-07,0.000196385,5.07E-07,3.50E+01,3.38E-07
99.734375,9.99E-07,0.000176218,6.14E-07,3.50E+01,5.07E-07
99.75,9.99E-07,0.000165944,2.70E-07,3.50E+01,6.14E-07
99.765625,9.99E-07,0.000164654,1.18E-07,3.50E+01,2.70E-07
99.78125,9.99E-07,0.000166185,5.54E-08,3.50E+01,1.18E-07
99.796875,9.99E-07,0.000175429,4.37E-08,3.50E+01,5.54E-08
99.8125,9.99E-07,0.000195765,2.06E-07,3.50E+01,4.37E-08
99.828125,9.99E-07,0.000201685,6.25E-07,3.50E+01,2.06E-07
99.84375,9.99E-07,0.000202652,7.00E-07,3.50E+01,6.25E-07
99.859375,9.99E-07,0.000203806,5.22E-07,3.50E+01,7.00E-07
99.875,9.99E-07,0.000199955,1.44E-07,3.50E+01,5.22E-07
99.890625,9.99E-07,0.000193326,3.75E-08,3.50E+01,1.44E-07
99.90625,9.99E-07,0.000181288,1.78E-07,3.50E+01,3.75E-08
99.921875,9.99E-07,0.000169641,2.03E-07,3.50E+01,1.78E-07
99.9375,9.99E-07,0.000158566,1.35E-07,3.50E+01,2.03E-07
99.953125,9.99E-07,0.000158223,2.79E-07,3.50E+01,1.35E-07
99.96875,9.99E-07,0.000164993,4.51E-07,3.50E+01,2.79E-07
99.984375,9.99E-07,0.00016575,3.84E-07,3.50E+01,4.51E-07
100,9.99E-07,0.000170424,3.32E-07,3.50E+01,3.84E-07
100.015625,9.99E-07,0.000195128,1.52E-07,3.50E+01,3.32E-07
100.03125,9.99E-07,0.000221326,9.14E-09,3.50E+01,1.52E-07
100.046875,9.99E-07,0.000226313,1.69E-07,3.50E+01,9.14E-09
100.0625,9.99E-07,0.000221087,6.05E-07,3.50E+01,1.69E-07
100.078125,9.99E-07,0.000221414,7.10E-07,3.50E+01,6.05E-07
100.09375,9.99E-07,0.000213233,4.34E-07,3.50E+01,7.10E-07
100.109375,9.99E-07,0.00021078,1.21E-07,3.50E+01,4.34E-07
100.125,9.99E-07,0.000211533,8.77E-08,3.50E+01,1.21E-07
100.140625,9.99E-07,0.000211984,1.41E-07,3.50E+01,8.77E-08
100.15625,9.99E-07,0.000217641,1.47E-07,3.50E+01,1.41E-07
100.171875,9.99E-07,0.000219654,1.97E-07,3.50E+01,1.47E-07
100.1875,9.99E-07,0.000217528,3.09E-07,3.50E+01,1.97E-07
100.203125,9.99E-07,0.000210665,4.59E-07,3.50E+01,3.09E-07
100.21875,9.99E-07,0.00020388,3.55E-07,3.50E+01,4.59E-07
100.234375,9.99E-07,0.000202219,1.82E-07,3.50E+01,3.55E-07
100.25,9.99E-07,0.000205842,5.70E-08,3.50E+01,1.82E-07
100.265625,9.99E-07,0.000215693,9.84E-08,3.50E+01,5.70E-08
100.28125,9.99E-07,0.000238996,1.67E-07,3.50E+01,9.84E-08
100.296875,9.99E-07,0.000267791,4.09E-07,3.50E+01,1.67E-07
100.3125,9.99E-07,0.000282457,4.88E-07,3.50E+01,4.09E-07
100.328125,9.99E-07,0.000289897,3.99E-07,3.50E+01,4.88E-07
100.34375,9.99E-07,0.00030066,1.14E-07,3.50E+01,3.99E-07
100.359375,9.99E-07,0.000310872,4.95E-08,3.50E+01,1.14E-07
100.375,9.99E-07,0.000302953,1.63E-07,3.50E+01,4.95E-08
100.390625,9.99E-07,0.000281322,2.47E-07,3.50E+01,1.63E-07
100.40625,9.99E-07,0.000260323,2.17E-07,3.50E+01,2.47E-07
100.421875,9.99E-07,0.000246481,3.89E-07,3.50E+01,2.17E-07
100.4375,9.99E-07,0.000252017,3.43E-07,3.50E+01,3.89E-07
100.453125,9.99E-07,0.000259067,1.63E-07,3.50E+01,3.43E-07
100.46875,9.99E-07,0.000256189,7.63E-08,3.50E+01,1.63E-07
100.484375,9.99E-07,0.000244251,5.59E-08,3.50E+01,7.63E-08
100.5,9.99E-07,0.000225668,2.43E-07,3.50E+01,5.59E-08
100.515625,9.99E-07,0.000204321,6.43E-07,3.50E+01,2.43E-07
100.53125,9.99E-07,0.000184529,6.27E-07,3.50E+01,6.43E-07
100.546875,9.99E-07,0.000167703,1.99E-07,3.50E+01,6.27E-07
100.5625,9.99E-07,0.000159059,2.16E-08,3.50E+01,1.99E-07
100.578125,9.99E-07,0.000163064,1.93E-07,3.50E+01,2.16E-08
100.59375,9.99E-07,0.000166693,2.77E-07,3.50E+01,1.93E-07
100.609375,9.99E-07,0.000163651,2.62E-07,3.50E+01,2.77E-07
100.625,9.99E-07,0.000157431,2.76E-07,3.50E+01,2.62E-07
100.640625,9.99E-07,0.00014852,2.84E-07,3.50E+01,2.76E-07
100.65625,9.99E-07,0.000142097,2.57E-07,3.50E+01,2.84E-07
100.671875,9.99E-07,0.000140949,8.02E-08,3.50E+01,2.57E-07
100.6875,9.99E-07,0.000142401,8.06E-08,3.50E+01,8.02E-08
100.703125,9.99E-07,0.000138712,2.73E-07,3.50E+01,8.06E-08
100.71875,9.99E-07,0.000134525,4.00E-07,3.50E+01,2.73E-07
100.734375,9.99E-07,0.000132704,3.44E-07,3.50E+01,4.00E-07
100.75,9.99E-07,1.20E-04,2.31E-07,3.50E+01,3.44E-07
100.765625,9.99E-07,9.94E-05,1.04E-07,3.50E+01,2.31E-07
100.78125,9.99E-07,8.70E-05,6.14E-08,3.50E+01,1.04E-07
100.796875,9.99E-07,8.29E-05,2.61E-07,3.50E+01,6.14E-08
100.8125,9.99E-07,8.19E-05,4.38E-07,3.50E+01,2.61E-07
100.828125,9.99E-07,7.31E-05,2.96E-07,3.50E+01,4.38E-07
100.84375,9.99E-07,6.25E-05,1.69E-07,3.50E+01,2.96E-07
100.859375,9.99E-07,5.61E-05,1.38E-07,3.50E+01,1.69E-07
100.875,9.99E-07,5.35E-05,1.82E-07,3.50E+01,1.38E-07
100.890625,9.99E-07,5.19E-05,1.41E-07,3.50E+01,1.82E-07
100.90625,9.99E-07,5.27E-05,1.93E-07,3.50E+01,1.41E-07
100.921875,9.99E-07,5.63E-05,3.37E-07,3.50E+01,1.93E-07
100.9375,9.99E-07,5.72E-05,3.22E-07,3.50E+01,3.37E-07
100.953125,9.99E-07,5.90E-05,2.51E-07,3.50E+01,3.22E-07
100.96875,9.99E-07,6.72E-05,1.03E-07,3.50E+01,2.51E-07
100.984375,9.99E-07,7.60E-05,7.38E-08,3.50E+01,1.03E-07
101,9.99E-07,6.71E-05,4.10E-07,3.50E+01,7.38E-08
101.015625,9.99E-07,4.52E-05,5.77E-07,3.50E+01,4.10E-07
101.03125,9.99E-07,2.95E-05,3.04E-07,3.50E+01,5.77E-07
101.046875,9.99E-07,2.22E-05,4.96E-08,3.50E+01,3.04E-07
101.0625,9.99E-07,1.92E-05,2.11E-07,3.50E+01,4.96E-08
101.078125,9.99E-07,1.70E-05,3.06E-07,3.50E+01,2.11E-07
101.09375,9.99E-07,1.79E-05,1.93E-07,3.50E+01,3.06E-07
101.109375,9.99E-07,1.96E-05,1.81E-07,3.50E+01,1.93E-07
101.125,9.99E-07,2.06E-05,3.09E-07,3.50E+01,1.81E-07
101.140625,9.99E-07,2.17E-05,3.12E-07,3.50E+01,3.09E-07
101.15625,9.99E-07,2.54E-05,1.02E-07,3.50E+01,3.12E-07
101.171875,9.99E-07,3.17E-05,1.16E-07,3.50E+01,1.02E-07
101.1875,9.99E-07,3.72E-05,2.41E-07,3.50E+01,1.16E-07
101.203125,9.99E-07,3.78E-05,3.13E-07,3.50E+01,2.41E-07
101.21875,9.99E-07,3.29E-05,3.32E-07,3.50E+01,3.13E-07
101.234375,9.99E-07,2.38E-05,1.72E-07,3.50E+01,3.32E-07
101.25,9.99E-07,1.42E-05,7.95E-08,3.50E+01,1.72E-07
101.265625,9.99E-07,1.05E-05,1.48E-07,3.50E+01,7.95E-08
101.28125,9.99E-07,9.97E-06,3.83E-07,3.50E+01,1.48E-07
101.296875,9.99E-07,8.38E-06,4.06E-07,3.50E+01,3.83E-07
101.3125,9.99E-07,5.04E-06,1.51E-07,3.50E+01,4.06E-07
101.328125,9.99E-07,3.42E-06,1.16E-07,3.50E+01,1.51E-07
101.34375,9.99E-07,3.21E-06,2.16E-07,3.50E+01,1.16E-07
101.359375,9.99E-07,4.30E-06,1.78E-07,3.50E+01,2.16E-07
101.375,9.99E-07,6.84E-06,2.03E-07,3.50E+01,1.78E-07
101.390625,9.99E-07,7.46E-06,3.08E-07,3.50E+01,2.03E-07
101.40625,9.99E-07,7.65E-06,2.78E-07,3.50E+01,3.08E-07
101.421875,9.99E-07,7.74E-06,1.72E-07,3.50E+01,2.78E-07
101.4375,9.99E-07,1.09E-05,7.30E-08,3.50E+01,1.72E-07
101.453125,9.99E-07,1.75E-05,2.20E-07,3.50E+01,7.30E-08
101.46875,9.99E-07,2.03E-05,4.85E-07,3.50E+01,2.20E-07
101.484375,9.99E-07,1.26E-05,3.57E-07,3.50E+01,4.85E-07
101.5,9.99E-07,4.54E-06,7.63E-08,3.50E+01,3.57E-07
101.515625,9.99E-07,1.55E-06,1.29E-07,3.50E+01,7.63E-08
101.53125,9.99E-07,3.23E-07,3.03E-07,3.50E+01,1.29E-07
101.546875,9.99E-07,1.02E-07,2.35E-07,3.50E+01,3.03E-07
101.5625,9.99E-07,2.81E-08,2.28E-07,3.50E+01,2.35E-07
101.578125,9.99E-07,2.73E-07,2.23E-07,3.50E+01,2.28E-07
101.59375,9.99E-07,1.55E-06,1.77E-07,3.50E+01,2.23E-07
101.609375,9.99E-07,2.54E-06,1.12E-07,3.50E+01,1.77E-07
101.625,9.99E-07,3.63E-06,2.05E-07,3.50E+01,1.12E-07
101.640625,9.99E-07,6.55E-06,3.86E-07,3.50E+01,2.05E-07
101.65625,9.99E-07,1.24E-05,2.18E-07,3.50E+01,3.86E-07
101.671875,9.99E-07,1.59E-05,1.63E-07,3.50E+01,2.18E-07
101.6875,9.99E-07,1.45E-05,1.05E-07,3.50E+01,1.63E-07
101.703125,9.99E-07,9.47E-06,1.77E-07,3.50E+01,1.05E-07
101.71875,9.99E-07,4.91E-06,3.80E-07,3.50E+01,1.77E-07
101.734375,9.99E-07,2.96E-06,2.90E-07,3.50E+01,3.80E-07
101.75,9.99E-07,2.69E-06,1.57E-07,3.50E+01,2.90E-07
101.765625,9.99E-07,2.16E-06,8.58E-08,3.50E+01,1.57E-07
101.78125,9.99E-07,8.16E-07,2.51E-07,3.50E+01,8.58E-08
101.796875,9.99E-07,1.10E-07,3.03E-07,3.50E+01,2.51E-07
101.8125,9.99E-07,5.54E-07,1.99E-07,3.50E+01,3.03E-07
101.828125,9.99E-07,2.54E-06,2.08E-07,3.50E+01,1.99E-07
101.84375,9.99E-07,5.76E-06,1.94E-07,3.50E+01,2.08E-07
101.859375,9.99E-07,7.62E-06,1.17E-07,3.50E+01,1.94E-07
101.875,9.99E-07,7.21E-06,2.47E-07,3.50E+01,1.17E-07
101.890625,9.99E-07,7.06E-06,3.30E-07,3.50E+01,2.47E-07
101.90625,9.99E-07,8.00E-06,2.45E-07,3.50E+01,3.30E-07
101.921875,9.99E-07,1.21E-05,1.73E-07,3.50E+01,2.45E-07
101.9375,9.99E-07,1.67E-05,5.65E-08,3.50E+01,1.73E-07
101.953125,9.99E-07,1.41E-05,3.62E-07,3.50E+01,5.65E-08
101.96875,9.99E-07,5.33E-06,4.43E-07,3.50E+01,3.62E-07
101.984375,9.99E-07,1.03E-06,1.46E-07,3.50E+01,4.43E-07
102,9.99E-07,4.85E-07,1.01E-07,3.50E+01,1.46E-07
102.015625,9.99E-07,1.50E-06,2.35E-07,3.50E+01,1.01E-07
102.03125,9.99E-07,1.80E-06,2.57E-07,3.50E+01,2.35E-07
102.046875,9.99E-07,1.19E-06,1.85E-07,3.50E+01,2.57E-07
102.0625,9.99E-07,8.56E-07,2.58E-07,3.50E+01,1.85E-07
102.078125,9.99E-07,1.30E-06,1.67E-07,3.50E+01,2.58E-07
102.09375,9.99E-07,1.71E-06,1.16E-07,3.50E+01,1.67E-07
102.109375,9.99E-07,3.01E-06,2.18E-07,3.50E+01,1.16E-07
102.125,9.99E-07,7.14E-06,3.27E-07,3.50E+01,2.18E-07
102.140625,9.99E-07,1.32E-05,2.03E-07,3.50E+01,3.27E-07
102.15625,9.99E-07,1.45E-05,1.01E-07,3.50E+01,2.03E-07
102.171875,9.99E-07,1.22E-05,1.70E-07,3.50E+01,1.01E-07
102.1875,9.99E-07,6.96E-06,1.99E-07,3.50E+01,1.70E-07
102.203125,9.99E-07,2.93E-06,3.32E-07,3.50E+01,1.99E-07
102.21875,9.99E-07,1.50E-06,2.05E-07,3.50E+01,3.32E-07
102.234375,9.99E-07,1.88E-06,8.84E-08,3.50E+01,2.05E-07
102.25,9.99E-07,2.07E-06,2.44E-07,3.50E+01,8.84E-08
102.265625,9.99E-07,1.75E-06,3.01E-07,3.50E+01,2.44E-07
